Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
21.5,23.593203,8.024228,23.46792,23.613081,8.032254,24.321768
21.6,23.597315,8.024328,23.475826,23.61733,8.032242,24.315168
21.700000000000003,23.60143,8.024427,23.483599,23.621574,8.032228,24.308706
21.8,23.60555,8.024527,23.491238,23.625826,8.032217,24.3024
21.900000000000002,23.609674,8.024626,23.498743,23.630075,8.032208,24.296234
22.0,23.613802,8.024725,23.506115,23.634336,8.032197,24.290226
22.1,23.617933,8.024824,23.513355,23.638588,8.032188,24.284363
22.200000000000003,23.622068,8.024923,23.520462,23.64285,8.032183,24.278652
22.3,23.626207,8.0250225,23.527435,23.64711,8.032182,24.273094
22.400000000000002,23.630348,8.025122,23.534275,23.65137,8.032175,24.267687
22.5,23.634493,8.02522,23.540983,23.655626,8.032173,24.262432
22.6,23.63864,8.025318,23.547558,23.659887,8.032173,24.257326
22.700000000000003,23.642788,8.025416,23.554,23.664148,8.032173,24.252382
22.8,23.64694,8.025515,23.56031,23.66841,8.032177,24.247587
22.900000000000002,23.651094,8.025613,23.566488,23.672672,8.032184,24.242952
23.0,23.65525,8.025711,23.572533,23.676928,8.032187,24.238464
23.1,23.659409,8.025809,23.578445,23.681187,8.032195,24.23413
23.200000000000003,23.663568,8.0259075,23.584227,23.685446,8.0322075,24.229958
23.3,23.66773,8.026006,23.589874,23.689707,8.032217,24.225939
23.400000000000002,23.671894,8.026103,23.59539,23.69396,8.032228,24.222073
23.5,23.67606,8.0262,23.600773,23.698215,8.032245,24.218365
23.6,23.680227,8.026298,23.606024,23.702469,8.032261,24.214813
23.700000000000003,23.684395,8.026395,23.611143,23.70672,8.032275,24.211416
23.8,23.688564,8.026492,23.61613,23.710978,8.032298,24.208176
23.900000000000002,23.692736,8.026589,23.620985,23.715227,8.032313,24.205091
24.0,23.696907,8.026687,23.625708,23.719467,8.03234,24.202168
24.1,23.701078,8.026784,23.630299,23.723705,8.032364,24.199394
24.200000000000003,23.705252,8.026881,23.634758,23.72795,8.032393,24.19678
24.3,23.709425,8.026978,23.639084,23.732191,8.032417,24.194324
24.400000000000002,23.713598,8.027074,23.643278,23.73643,8.032451,24.192024
24.5,23.717772,8.02717,23.64734,23.740664,8.032481,24.18988
24.6,23.721945,8.0272665,23.65127,23.74489,8.032513,24.18789
24.700000000000003,23.726118,8.027363,23.655067,23.74912,8.032547,24.186058
24.8,23.730291,8.027459,23.658731,23.75334,8.032586,24.184383
24.900000000000002,23.734465,8.027555,23.662264,23.757555,8.032622,24.18286
25.0,23.738638,8.027652,23.665663,23.761778,8.032663,24.181505
25.1,23.74281,8.027748,23.66893,23.765985,8.032706,24.180302
25.200000000000003,23.74698,8.027844,23.672064,23.770199,8.03275,24.179253
25.3,23.751152,8.02794,23.675066,23.774403,8.032794,24.17836
25.400000000000002,23.755322,8.028035,23.677935,23.778597,8.032841,24.177622
25.5,23.75949,8.028131,23.680672,23.782795,8.032888,24.17704
25.6,23.763657,8.028226,23.683275,23.786983,8.032939,24.176617
25.700000000000003,23.767822,8.028321,23.685745,23.791162,8.032988,24.176342
25.8,23.771986,8.028417,23.688082,23.795351,8.033044,24.17623
25.900000000000002,23.776148,8.028512,23.690285,23.79952,8.033099,24.17627
26.0,23.780308,8.028607,23.692354,23.803692,8.033155,24.176464
26.1,23.784466,8.028703,23.69429,23.807858,8.033214,24.176815
26.200000000000003,23.788622,8.028798,23.69609,23.812014,8.033272,24.177322
26.3,23.792776,8.0288925,23.697758,23.816166,8.033336,24.17799
26.400000000000002,23.796928,8.028987,23.699291,23.82031,8.033396,24.178797
26.5,23.801077,8.029081,23.700691,23.824453,8.033459,24.179768
26.6,23.805223,8.029176,23.701956,23.82859,8.033527,24.180887
26.700000000000003,23.809368,8.02927,23.703087,23.83272,8.033596,24.182169
26.8,23.813509,8.029365,23.704082,23.836842,8.033664,24.183601
26.900000000000002,23.817646,8.029459,23.704943,23.84096,8.033736,24.185184
27.0,23.821781,8.029553,23.70567,23.845068,8.03381,24.186924
27.1,23.825912,8.029648,23.706259,23.849167,8.033882,24.18882
27.200000000000003,23.83004,8.029742,23.706713,23.853266,8.0339575,24.190855
27.3,23.834164,8.029837,23.707031,23.857359,8.034038,24.19306
27.400000000000002,23.838284,8.02993,23.707214,23.861437,8.034115,24.1954
27.5,23.8424,8.030024,23.70726,23.86551,8.034197,24.1979
27.6,23.846512,8.030117,23.70717,23.869577,8.034274,24.200552
27.700000000000003,23.85062,8.0302105,23.706944,23.873642,8.03436,24.203363
27.8,23.854725,8.030304,23.706581,23.877695,8.034448,24.206312
27.900000000000002,23.858826,8.030397,23.706081,23.881739,8.034532,24.209417
28.0,23.86292,8.030491,23.705442,23.885778,8.034621,24.212667
28.1,23.867012,8.030584,23.704666,23.889803,8.034713,24.216078
28.200000000000003,23.871098,8.030678,23.703753,23.893826,8.034801,24.219637
28.3,23.87518,8.030771,23.702702,23.897837,8.034899,24.223347
28.400000000000002,23.879255,8.030865,23.701511,23.901844,8.034993,24.2272
28.5,23.883327,8.030957,23.700182,23.905844,8.03509,24.231194
28.6,23.887394,8.03105,23.698715,23.90983,8.035183,24.235344
28.700000000000003,23.891455,8.031142,23.697107,23.913816,8.035283,24.239649
28.8,23.89551,8.031235,23.69536,23.917788,8.035386,24.244091
28.900000000000002,23.899559,8.031327,23.693474,23.921743,8.035486,24.248686
29.0,23.903603,8.03142,23.691448,23.925703,8.035588,24.25342
29.1,23.90764,8.031512,23.689281,23.929647,8.035695,24.258307
29.200000000000003,23.911673,8.031605,23.686974,23.933596,8.035802,24.26334
29.3,23.915699,8.031697,23.684525,23.937527,8.03591,24.268513
29.400000000000002,23.919718,8.03179,23.681932,23.941435,8.036023,24.27384
29.5,23.92373,8.031882,23.6792,23.945353,8.036129,24.279303
29.6,23.927738,8.031975,23.676325,23.949251,8.036243,24.284908
29.700000000000003,23.931738,8.032067,23.673307,23.953146,8.036361,24.290663
29.8,23.93573,8.032159,23.670147,23.957024,8.036475,24.296553
29.900000000000002,23.939716,8.03225,23.666842,23.960907,8.036594,24.30259
30.0,23.943695,8.032342,23.663393,23.96477,8.036712,24.308754
30.1,23.947666,8.0324335,23.659801,23.96862,8.036831,24.315063
30.200000000000003,23.951632,8.032525,23.656065,23.972467,8.036952,24.32152
30.3,23.95559,8.032617,23.652184,23.976303,8.037075,24.328112
30.400000000000002,23.95954,8.032708,23.648157,23.980127,8.037197,24.334843
30.5,23.963482,8.0328,23.643986,23.983946,8.037323,24.341702
30.6,23.967417,8.032891,23.63967,23.987753,8.037445,24.3487
30.700000000000003,23.971342,8.032983,23.635206,23.991545,8.037576,24.35582
30.8,23.97526,8.033074,23.630594,23.995333,8.037702,24.363092
30.900000000000002,23.97917,8.033166,23.625835,23.999105,8.037834,24.370491
31.0,23.983072,8.0332575,23.620928,24.002882,8.037965,24.378021
31.1,23.986965,8.033349,23.615873,24.006636,8.038096,24.385683
31.200000000000003,23.99085,8.03344,23.61067,24.010382,8.038231,24.393467
31.3,23.994726,8.03353,23.605318,24.01412,8.038357,24.401377
31.400000000000002,23.998594,8.033621,23.599815,24.017843,8.038495,24.40942
31.5,24.002453,8.033711,23.594162,24.021564,8.03863,24.417583
31.6,24.006302,8.033802,23.58836,24.025269,8.038764,24.425867
31.700000000000003,24.010143,8.033893,23.582405,24.02897,8.038901,24.434284
31.8,24.013975,8.033983,23.5763,24.03266,8.039038,24.44281
31.900000000000002,24.017797,8.034074,23.570044,24.036339,8.039175,24.451458
32.0,24.02161,8.034164,23.563633,24.039997,8.039312,24.460218
32.1,24.025414,8.034255,23.55707,24.043657,8.03945,24.4691
32.2,24.029207,8.034346,23.550354,24.047298,8.03959,24.478088
32.300000000000004,24.032991,8.034436,23.543484,24.050943,8.039728,24.487198
32.4,24.036764,8.034527,23.536459,24.054573,8.039865,24.496414
32.5,24.040527,8.034617,23.529278,24.058184,8.040006,24.505726
32.6,24.044281,8.034708,23.521942,24.061785,8.040142,24.515162
32.7,24.048023,8.034799,23.51445,24.06539,8.040282,24.524689
32.800000000000004,24.051756,8.034889,23.506802,24.068968,8.040418,24.534315
32.9,24.055477,8.03498,23.498995,24.072542,8.040558,24.544052
33.0,24.059189,8.035069,23.49103,24.076105,8.04069,24.553873
33.1,24.06289,8.035159,23.482906,24.079666,8.04083,24.56379
33.2,24.06658,8.035249,23.474625,24.08321,8.040962,24.573805
33.300000000000004,24.07026,8.035338,23.466183,24.086746,8.041097,24.583899
33.4,24.073927,8.035428,23.45758,24.09027,8.041229,24.594084
33.5,24.077583,8.035518,23.448818,24.093786,8.041364,24.604342
33.6,24.081228,8.035607,23.439894,24.097292,8.04149,24.614695
33.7,24.084862,8.035697,23.430807,24.100782,8.041619,24.62512
33.800000000000004,24.088484,8.035787,23.421558,24.104269,8.041745,24.635618
33.9,24.092094,8.035876,23.412146,24.107744,8.041872,24.646187
34.0,24.095694,8.035966,23.402569,24.111214,8.041994,24.656832
34.1,24.099281,8.036056,23.392828,24.11466,8.042114,24.66753
34.2,24.102858,8.036145,23.382921,24.118114,8.042237,24.678303
34.300000000000004,24.10642,8.036235,23.372849,24.121546,8.04235,24.689125
34.4,24.109972,8.0363245,23.36261,24.124975,8.042463,24.70001
34.5,24.11351,8.036414,23.352203,24.128386,8.042575,24.710938
34.6,24.117037,8.036504,23.341629,24.131798,8.042683,24.721912
34.7,24.12055,8.036593,23.330885,24.135195,8.042786,24.732933
34.800000000000004,24.124052,8.036683,23.319971,24.138578,8.042887,24.743996
34.9,24.12754,8.036773,23.30889,24.141956,8.042984,24.755096
35.0,24.131018,8.036862,23.297636,24.145319,8.04308,24.766228
35.1,24.134481,8.036952,23.286211,24.148676,8.043169,24.77739
35.2,24.137932,8.037042,23.274614,24.152023,8.043255,24.788572
35.300000000000004,24.141369,8.03713,23.262844,24.155365,8.043337,24.79977
35.4,24.144793,8.037219,23.2509,24.158693,8.043412,24.81099
35.5,24.148203,8.037308,23.238781,24.16201,8.043487,24.822212
35.6,24.1516,8.037396,23.226486,24.16532,8.043551,24.833454
35.7,24.154984,8.037485,23.214016,24.168612,8.043614,24.84469
35.800000000000004,24.158354,8.037574,23.20137,24.1719,8.043673,24.855917
35.9,24.16171,8.0376625,23.188547,24.175184,8.043723,24.867142
36.0,24.165054,8.037751,23.175545,24.178446,8.043769,24.878357
36.1,24.168383,8.03784,23.162363,24.181704,8.043811,24.889551
36.2,24.171698,8.037929,23.149002,24.184956,8.04384,24.900723
36.300000000000004,24.175,8.038017,23.13546,24.188194,8.04387,24.911865
36.4,24.178286,8.038106,23.121737,24.191412,8.043896,24.922981
36.5,24.181559,8.038195,23.10783,24.194637,8.043911,24.934052
36.6,24.184816,8.038283,23.09374,24.19784,8.043921,24.945093
36.7,24.18806,8.038372,23.079468,24.201038,8.043925,24.95607
36.800000000000004,24.19129,8.038461,23.06501,24.204226,8.043914,24.967005
