Time (s),MPC fa_dot,MPC fw_dot,MPC u3
534.5,1.4765606243299059,0.0009227682779759087,-1.925762395241981e-06
535.0,1.504744128261719,0.0009403705098595277,-1.0706916134135927e-08
535.5,1.531879100164059,0.0009574252910478032,-3.7140164528329127e-07
536.0,1.5787749715117398,0.0009870167530244146,-1.4625264666609066e-06
536.5,1.572715421390533,0.0009828869910206125,1.9697145815297097e-06
537.0,1.5425616306709087,0.000963838724437511,1.6429057376096445e-06
537.5,1.546873674290184,0.0009667638019651482,-8.667285975887104e-07
538.0,1.5681578375718652,0.000980212262024313,-7.519229418130516e-07
538.5,1.5834513864800381,0.0009897786921849552,4.89275569207515e-08
539.0,1.5739250448150717,0.0009836503499827615,1.163127614651932e-06
539.5,1.5815715689467136,0.0009885758125113117,-4.6243316804001224e-07
540.0,1.5707853208393892,0.0009816755946236775,1.0113043206669058e-06
540.5,1.5911151140181956,0.0009946488448621935,-1.2472443991843922e-06
541.0,1.5796151902082112,0.0009872120651783335,1.459801593438241e-06
541.5,1.5943835754961935,0.0009966730726301974,-8.976231198045341e-07
542.0,1.5892859094111504,0.0009933317170212146,9.001052531399403e-07
542.5,1.5638025187810958,0.0009772107587201172,1.3512299801064365e-06
543.0,1.5527356392644305,0.000970355633250887,3.609827374199347e-08
543.5,1.5700167047377025,0.0009813685729801688,-1.042937117692101e-06
544.0,1.5975226483576495,0.0009986990827911967,-7.555508482111658e-07
544.5,1.6384173407643408,0.001024487374789456,-1.219130819048004e-06
545.0,1.6119078342603101,0.001007407536006195,2.967291493325184e-06
545.5,1.6076054674974471,0.0010048844768055182,-3.7456754557654424e-07
546.0,1.5880586557493082,0.0009924898655386894,1.0875167322541204e-06
546.5,1.5349147650524642,0.0009589077200813811,2.377464726837843e-06
547.0,1.5062735708123596,0.0009410866765208299,1.3197680207797416e-07
547.5,1.4829714885936898,0.0009264606334270717,5.782145149221183e-07
548.0,1.4540875687507564,0.000908286025039656,9.216746900238861e-07
548.5,1.4795335732245416,0.0009245689428951055,-1.851142040839133e-06
549.0,1.4833350144304716,0.0009267973302021201,7.599402903211622e-07
549.5,1.5027770613911702,0.0009391137349119931,-6.66909724586511e-07
550.0,1.513859251856983,0.0009460179293034765,1.664310293167512e-07
550.5,1.5388304872213845,0.0009617953814436807,-6.987809369990835e-07
551.0,1.5099758087302853,0.0009433496310067946,2.4077134231675507e-06
551.5,1.514620548691274,0.0009464966636436789,-9.051094978626702e-07
552.0,1.4866642687865383,0.0009287285153271475,1.7856812588049872e-06
552.5,1.4972047539420081,0.000935588590399564,-1.0596064293026757e-06
553.0,1.4848371081656162,0.0009276618902331209,1.0916470926165733e-06
553.5,1.4540417048286878,0.0009082397252768422,1.4232721909863755e-06
554.0,1.4306498611288638,0.0008936058706178453,4.3409701568311743e-07
554.5,1.4578571114113548,0.0009109581590109183,-1.7609664628381652e-06
555.0,1.4472313109385107,0.0009040412493303126,1.437746169070933e-06
555.5,1.4673555489952492,0.0009168765937774331,-1.0605989528452938e-06
556.0,1.4546430846444172,0.000908690080504063,1.3827377739722975e-06
556.5,1.4530856393810252,0.000907797792372776,-8.736599723851824e-08
557.0,1.471710596123372,0.0009195976633486858,-7.109878033927951e-07
557.5,1.477793940360978,0.0009233352291537195,4.967340184346709e-07
558.0,1.4921775627004412,0.0009324252489964853,-3.195884005760408e-07
558.5,1.508939581371835,0.0009429623432072021,-2.660502651660399e-07
559.0,1.4808391698009562,0.0009250598083317648,2.1310409745457194e-06
559.5,1.4401098378137076,0.0008994486580700076,1.3562034042578204e-06
560.0,1.4107509787064352,0.0008810908918018657,5.037090604580236e-07
560.5,1.4248628560933183,0.0008901727730745738,-1.2240839666007707e-06
561.0,1.4508553351150852,0.0009065252512371458,-6.901626735689705e-07
561.5,1.4949130749401591,0.0009342922620132253,-1.243413660411278e-06
562.0,1.5528036442760427,0.0009707390275977175,-1.5284229781564063e-06
562.5,1.5796158384571304,0.000987407751994347,5.661547040638024e-07
563.0,1.6078742281154292,0.0010052046776685352,-5.519326665179315e-07
563.5,1.639358592945943,0.0010250232636521994,-6.621238536493735e-07
564.0,1.6190387345227109,0.0010119336085804883,2.2773110786551054e-06
564.5,1.622582994679685,0.001014343683307363,-5.960777531160257e-07
565.0,1.610502275715163,0.001006637023318905,9.663009447877877e-07
565.5,1.5820918378676128,0.000988694797149823,1.407890990712743e-06
566.0,1.563453997266414,0.0009770491728229782,2.8848980891281226e-07
566.5,1.5396908225777235,0.0009620803562941971,8.760098276461249e-07
567.0,1.497925516141108,0.0009357451156211874,1.6076506793884277e-06
567.5,1.4840838934641893,0.0009272212194330625,-3.045478143083142e-07
568.0,1.477619024764733,0.0009231799107092264,1.2462592344146283e-07
568.5,1.4764514529840136,0.0009224706564701439,1.1235808691341542e-07
569.0,1.5093062671083888,0.0009432952400848612,-1.4288967511383336e-06
569.5,1.4957078044206407,0.0009344667548182897,1.8437184311324794e-06
570.0,1.4989082961169458,0.0009366066299644878,-3.256139626038751e-07
570.5,1.50229902791533,0.0009387241009284503,8.248702075783644e-08
571.0,1.4820519335277165,0.0009258747171431526,1.3053668278242546e-06
571.5,1.443832616166377,0.0009017952599496868,1.5557112457575787e-06
572.0,1.4347160650953232,0.0008962422194695309,-3.8872633447772886e-07
572.5,1.4484153624600342,0.0009049455211957132,-6.596866981503249e-07
573.0,1.5000053939533757,0.0009375426662996598,-1.952890341717855e-06
573.5,1.4986874055679902,0.0009363926203431056,1.7433299159584568e-06
574.0,1.529411698989175,0.0009559173632310166,-1.3764739458434264e-06
574.5,1.5440647146679747,0.0009650113595285391,3.755362362855127e-07
575.0,1.5126323600622689,0.000945011476858326,2.22485509465953e-06
575.5,1.5307732728003123,0.0009567248286411126,-1.6052529646205196e-06
576.0,1.5213345038772836,0.0009506015099885946,1.2827270990345907e-06
576.5,1.5363141370168771,0.0009601726547356078,-8.066613098456836e-07
577.0,1.530993511702564,0.000956695490921643,9.426424075925374e-07
577.5,1.5372774019911406,0.0009607245577762791,-3.13141143893119e-07
578.0,1.5524621223186352,0.0009703091737827087,-4.4937457155101274e-07
578.5,1.5399184846846448,0.000962262427711412,1.3435225421742156e-06
579.0,1.5663908365243782,0.0009791437456690354,-1.5359012119822205e-06
579.5,1.5424978350237266,0.0009638087443359452,2.2266571376701704e-06
580.0,1.5049442908017576,0.0009401783721378053,1.4578255404758624e-06
580.5,1.4963957688911151,0.0009349818516357719,-3.781026686628087e-07
581.0,1.4868394799336122,0.000928951131353885,4.913504126356565e-07
581.5,1.4454418826396802,0.0009027789492199542,1.9860412929337585e-06
582.0,1.4089210033062984,0.0008799045698788971,8.261781463145397e-07
582.5,1.3916730195029778,0.0008691766418715304,5.40708258595278e-08
583.0,1.4124887383872435,0.000882428186771443,-1.2687427667162084e-06
583.5,1.467452366247034,0.0009171024964243429,-1.8695848787962722e-06
584.0,1.4938665339093389,0.0009335163096812803,4.824657422274453e-07
584.5,1.4795034960616036,0.0009242894849409899,1.693841342690562e-06
585.0,1.5074443301688676,0.0009421068138365101,-1.6234253006402092e-06
585.5,1.5415487342516356,0.0009635424002841353,-7.229545244754579e-07
586.0,1.552511719166499,0.0009702952844048973,5.863578820814434e-07
586.5,1.5695497743748228,0.0009810579669927016,-3.237527012545474e-07
587.0,1.5680026504497495,0.0009799724202996102,7.54979128357252e-07
587.5,1.536017600338828,0.0009597121749313112,1.8035972665092241e-06
588.0,1.5235691541902807,0.0009520259062774179,-8.270843890612099e-08
588.5,1.5053229690187941,0.0009405160586716052,8.167972455015219e-07
589.0,1.532352243048936,0.0009577570625092217,-1.6836889849084957e-06
589.5,1.5268221875066543,0.0009540646495546396,1.3329835340156847e-06
590.0,1.5552821374204842,0.0009721666170561204,-1.4572379719612979e-06
590.5,1.5455327420391043,0.0009657964945936803,1.6127594579608604e-06
591.0,1.5595904950887107,0.0009747962848390175,-7.894275679259568e-07
591.5,1.559329997995373,0.0009745314570860199,6.109518592312808e-07
592.0,1.5376079312440085,0.0009607690066848753,1.2994091013445085e-06
592.5,1.4914635494173196,0.0009316596234731337,1.920403583271478e-06
593.0,1.4407331753932404,0.0008997948238580725,1.3808712737009975e-06
593.5,1.4040172294198203,0.0008768342185575708,5.848322237145e-07
594.0,1.4044482713837154,0.0008772887635349399,-7.811952565123641e-07
594.5,1.4490217058623844,0.0009054839853480395,-1.910924716827225e-06
595.0,1.5060045112208045,0.0009413193482990035,-1.3727839729329694e-06
595.5,1.5491081538125164,0.0009683230821830715,-3.602228341626861e-07
596.0,1.542455668242671,0.0009638696480027715,1.8871460193231578e-06
596.5,1.4969725666798752,0.0009351113929574618,2.288331871001943e-06
597.0,1.4499328592602954,0.0009055934059481196,1.2700909490563156e-06
597.5,1.4283373195918585,0.0008921776181188245,-5.884303067235255e-08
598.0,1.405333604509886,0.0008777094952646528,7.507233034861112e-07
598.5,1.3894291265316556,0.0008677639737268836,2.9785230547015123e-07
599.0,1.37370523713627,0.0008578914144944991,5.197923703700233e-07
599.5,1.3690277882234558,0.0008550138078130217,8.094271476815496e-08
600.0,1.3783867083047308,0.000860950810610359,-3.477685793079159e-07
600.5,1.3767878849621993,0.0008598805597130653,5.816676730657402e-07
601.0,1.3893367523153135,0.0008678391987958814,-3.68903581236244e-07
601.5,1.4423902182201016,0.0009013534092360073,-2.06831660156739e-06
602.0,1.4783465152712394,0.0009238197014862647,-5.44479433952947e-08
602.5,1.5141974155281812,0.0009463566542638827,-5.962755097001687e-07
603.0,1.5449077336685932,0.0009656275520621293,-3.79153780126506e-07
603.5,1.5945065989275653,0.0009969210908937324,-1.5269603700381654e-06
604.0,1.5893877425433323,0.0009933705071137303,2.0302889654859724e-06
604.5,1.5660086134702726,0.0009786101698192507,1.2919360753938817e-06
605.0,1.5275654854342258,0.0009543819042590632,1.4733573834195314e-06
605.5,1.5274065255458718,0.0009545109393940358,-9.171324663403266e-07
606.0,1.5081214060348511,0.0009422587068263913,1.226588370267768e-06
606.5,1.491918912218929,0.0009321130437927272,5.206257216313296e-07
607.0,1.4883978989832576,0.0009299682082902563,-1.008075168555498e-07
607.5,1.47050683727294,0.000918642551077942,1.002596462051071e-06
608.0,1.4320363811777084,0.0008943862612750252,1.6254775349155579e-06
608.5,1.4192929463752613,0.0008865396673699498,-2.25600379900148e-07
609.0,1.3892236062513057,0.0008675523930294492,1.2240310377538266e-06
609.5,1.3637549515719822,0.0008516079276764585,6.066006785927304e-07
610.0,1.3519290479418742,0.0008442538104668402,1.121583462787147e-07
610.5,1.3436568243302367,0.0008390708321711583,3.1648195804611024e-07
611.0,1.3642884273100997,0.0008521630442351124,-9.041980451739806e-07
611.5,1.3632462869716364,0.0008513749881781144,7.875592980176778e-07
612.0,1.342124353207083,0.0008380351905331164,1.158463267464809e-06
612.5,1.3467224450380808,0.0008410663107274418,-5.500952360812752e-07
613.0,1.3319245881487232,0.000831663952061306,1.04074909711275e-06
613.5,1.3340252847470808,0.000833082101329033,-2.2563947212125948e-07
614.0,1.3164953342756,0.0008219721873326804,1.0688233811935727e-06
614.5,1.3040467347970004,0.0008142037803850825,3.3995819022841083e-07
615.0,1.293710787128972,0.00080772675925298,3.5564266328531765e-07
615.5,1.3118484223927986,0.0008192436318368658,-8.477527876473307e-07
616.0,1.3606204149391685,0.0008499823588564628,-1.567881694861733e-06
616.5,1.4362094819006308,0.0008975644296550505,-2.1729255542017282e-06
617.0,1.4883079115172382,0.0009301479113393645,-3.4021233706143086e-07
617.5,1.5062903359077595,0.0009412768859709731,7.910754242983386e-07
618.0,1.5308208586788519,0.0009567534685571632,-5.109017648270215e-07
618.5,1.5393240036514024,0.0009620019515684104,5.237680307257187e-07
619.0,1.5084471752780473,0.0009423903759809757,2.0113408781470347e-06
619.5,1.4783051976894517,0.000923493351374413,8.190239998062311e-07
620.0,1.4408737589250808,0.0008999491327458737,1.2012829543280824e-06
620.5,1.4409943085475347,0.0009002336366975714,-7.918347626385852e-07
621.0,1.4170985887509697,0.0008850725654097468,1.3557202869917406e-06
621.5,1.417481453376266,0.0008854611164072902,-4.2742337492874543e-07
622.0,1.4415398222422982,0.0009006752564898875,-9.285401479663584e-07
622.5,1.4406814856235863,0.0008999844184293428,9.215019310394888e-07
623.0,1.4677382369124423,0.0009171471478944263,-1.132861922942632e-06
623.5,1.4697720250727007,0.0009182673923390912,8.992958618160955e-07
624.0,1.5088725587495602,0.0009430547529209968,-1.6606188254406045e-06
624.5,1.5029794281744802,0.00093907255667024,1.606572580211522e-06
625.0,1.5334313660889052,0.0009584448315606702,-1.5383093058653184e-06
625.5,1.5109563620836257,0.0009439984058266231,2.3072416001951685e-06
626.0,1.4634604509343099,0.0009140659932304537,1.9350753740339484e-06
626.5,1.4195179115084933,0.0008865193528204528,1.0471307471111696e-06
627.0,1.425092112374781,0.000890283618080123,-1.1825193147993605e-06
627.5,1.4651462619619062,0.0009155834896336234,-1.656863257744639e-06
628.0,1.4919364149415149,0.0009323166140116183,2.5069134127369642e-08
628.5,1.532299194224703,0.0009577638449777105,-1.149149264779374e-06
629.0,1.5133090718862203,0.0009454883272884145,2.405503727409116e-06
629.5,1.4673138703641575,0.0009164909724674017,1.8902680090528638e-06
630.0,1.4220724811273482,0.0008881132614323653,1.100476283869889e-06
630.5,1.3694259745444937,0.000855028137089448,1.4805344424994958e-06
631.0,1.3888188355707982,0.0008675903302350705,-2.0491191490494e-06
631.5,1.4016683890848662,0.0008755652469227394,1.0319421400493415e-07
632.0,1.3918941939218745,0.0008693169499220133,1.0653817060794743e-06
632.5,1.404857546050995,0.0008775901681954366,-6.906147420449078e-07
633.0,1.4168289395320086,0.0008850839979219543,-2.3852520769890207e-08
633.5,1.4035137482312252,0.0008765911862577363,1.1139033392681007e-06
634.0,1.3968760001761553,0.0008724797604586543,1.5239036975618686e-07
634.5,1.3806964205159689,0.0008622698929963181,8.164092372939418e-07
635.0,1.3576640096193446,0.0008477879356229365,8.818015312790809e-07
635.5,1.3652228959348405,0.0008526942184494042,-6.722038800631816e-07
636.0,1.41969289635396,0.0008871094296029848,-2.2085320138373167e-06
636.5,1.482063270527783,0.0009262961183437104,-1.4264354640597613e-06
637.0,1.5059685549648358,0.0009410994204422528,7.49401177703542e-07
637.5,1.547960934529172,0.0009676196870884174,-1.2878769432693585e-06
638.0,1.5739573962541185,0.0009838575108796193,1.3865428471718136e-07
638.5,1.568668410003627,0.0009803623024638485,1.2138896285518407e-06
639.0,1.5914615588826497,0.000994878021241126,-1.1399466437842068e-06
639.5,1.605128757348623,0.0010033960920708108,1.4723627488153175e-07
640.0,1.6176592027552306,0.0010112749082533618,-7.489379056894863e-08
640.5,1.5891113959626837,0.0009930855632030151,2.0698657166687973e-06
641.0,1.5283595858824697,0.0009547485022520942,2.5407214483126796e-06
641.5,1.476933234526188,0.0009225337745354408,1.0291773803723738e-06
642.0,1.4783176610937616,0.000923692744441119,-1.2527550562179896e-06
642.5,1.4960918244233492,0.0009349057344550894,-6.866924695056e-07
643.0,1.5078669013381243,0.000942259463646532,1.8129463334394999e-07
643.5,1.4824247589758204,0.0009260732438534969,1.7862251092975075e-06
644.0,1.466664544937264,0.0009162587842731111,3.203199372164012e-07
644.5,1.4966750730873672,0.0009353524877919732,-1.7826912304307866e-06
645.0,1.5431728562789053,0.0009646303889208204,-1.376857819371135e-06
645.5,1.571311413926222,0.0009822021611870827,8.644599419871607e-08
646.0,1.5718578794631073,0.0009824004108512053,1.0422797798350906e-06
646.5,1.5872818032643927,0.0009922019477484143,-6.420187043551534e-07
647.0,1.5988751932781953,0.0009994577018896727,4.199520329367764e-08
647.5,1.5780283709432699,0.000986165868266325,1.6394859654508608e-06
648.0,1.5855584611104816,0.0009910887061736528,-8.737513786313331e-07
648.5,1.5587467421506878,0.0009740174882413222,1.8800462777440332e-06
649.0,1.50075912468224,0.0009374276087934305,2.388292472861144e-06
649.5,1.4334438667767688,0.0008951281838321415,1.7861153948556622e-06
650.0,1.374512909680087,0.0008582030610666602,1.1191461710021166e-06
650.5,1.3818751301673624,0.0008631741818676044,-1.712876090202028e-06
651.0,1.3950008533908693,0.0008713906373989572,-1.9107345365989484e-07
651.5,1.383423907671311,0.0008639907861493325,1.1518297959940034e-06
652.0,1.3761130300125723,0.0008594436996247696,3.066730247768384e-07
652.5,1.4085904250112236,0.0008800346476631164,-1.5004632131379113e-06
653.0,1.4684492185751181,0.0009177452049754574,-1.8802764693492612e-06
653.5,1.4838462776800894,0.0009271559910722532,1.1144226327135344e-06
654.0,1.4681697018185076,0.0009171715216245672,1.371135417153768e-06
654.5,1.4905127950338823,0.0009314393100378769,-1.3461755705349358e-06
655.0,1.4712627390017177,0.0009190891259800386,1.756525736924281e-06
655.5,1.4924080555927244,0.0009326262390745653,-1.38000869136424e-06
656.0,1.5089008955955228,0.0009429322476248206,-8.250173219042558e-09
656.5,1.4966679244305297,0.0009350900275619348,1.3042193856488493e-06
657.0,1.4738774458518198,0.0009207383178425774,9.481193198870407e-07
657.5,1.4668955218631847,0.0009164494881332909,-6.038785793399508e-08
658.0,1.4347092409362665,0.0008960888621679093,1.5547263471976468e-06
658.5,1.4432336415070925,0.0009016808542892006,-1.063094375457037e-06
659.0,1.4791749299527441,0.0009243723910357343,-1.3524319920319407e-06
659.5,1.5295168340395529,0.0009560648492621658,-1.3525348353943527e-06
660.0,1.581677321831615,0.000988854920308064,-1.0569384684295636e-06
660.5,1.5682185172243397,0.0009800135420785735,2.5177946185545267e-06
661.0,1.5323307065010776,0.0009573836368567835,1.7132960997033208e-06
661.5,1.5418323414939974,0.0009636297230811119,-1.2788261088996947e-06
662.0,1.5291369309930565,0.000955491258646204,1.1640859631485213e-06
662.5,1.4941569748362495,0.0009334079850265956,1.5989431019597845e-06
663.0,1.4939969402716107,0.0009335196568226942,-7.108672365126537e-07
663.5,1.4961573120026732,0.0009348628829335537,1.4856000676880403e-07
664.0,1.4695355858171828,0.000917979646114124,1.5673420463543696e-06
664.5,1.4895211138202222,0.0009308124077180975,-1.4821999746574215e-06
665.0,1.5101486406515003,0.0009437402200912957,-2.389231256566237e-07
665.5,1.522625344999417,0.00095153369857681,1.808825871013173e-07
666.0,1.5206380567744178,0.0009502093403016657,6.716680787920173e-07
666.5,1.4797181886957318,0.0009242990969454962,2.2455032868334328e-06
667.0,1.481529839666985,0.0009257020308233074,-1.085777898228466e-06
667.5,1.5135182049736806,0.000945933245832543,-1.41380087025407e-06
668.0,1.4938784686882216,0.0009332851934351398,2.16730054693233e-06
668.5,1.4601929753420864,0.0009120913178317708,1.3175548667493055e-06
669.0,1.4366480857018933,0.00089737401684644,4.2057703185036544e-07
669.5,1.4599654239702653,0.000912261734033412,-1.5684729267950128e-06
670.0,1.5121662692266018,0.0009451801022029015,-1.7885091975694926e-06
670.5,1.521444739355187,0.0009507493315374131,1.2113703893710752e-06
671.0,1.548516350449941,0.0009678958419042608,-8.961682951529407e-07
671.5,1.5587075265499346,0.0009741920260850903,5.371517969714391e-07
672.0,1.5517788054180224,0.0009697508451443021,8.724041469789484e-07
672.5,1.5305163586807158,0.0009563211336479085,1.0779391337348202e-06
673.0,1.532334419203925,0.0009576056962551711,-5.161664986940292e-07
673.5,1.5637669307587367,0.0009775116144875077,-1.3945237949332716e-06
674.0,1.589216510009957,0.0009934540929439504,-2.2800715489696362e-07
674.5,1.6124145727459902,0.001008032269292714,-2.2788818330618085e-07
675.0,1.5842811874770637,0.0009900452795373737,2.4541954596740086e-06
675.5,1.5332712450338657,0.0009578959161991237,2.0313282614426686e-06
676.0,1.5069762743546602,0.0009415390508597527,5.769048003994663e-08
676.5,1.486343658466506,0.0009285920213172013,5.420667362516814e-07
677.0,1.486848756211247,0.000929021588194095,-3.6865609094846326e-07
677.5,1.460957641134376,0.0009125987111952211,1.5083536731405471e-06
678.0,1.468587556878706,0.000917593310001789,-9.37883280840885e-07
678.5,1.4825141089527694,0.0009263513043158613,-2.2705448983951653e-07
679.0,1.48346366075075,0.0009268713604987974,5.929261668112064e-07
679.5,1.4784842446185964,0.000923719942288763,4.518416172947134e-07
680.0,1.5048561855372864,0.0009404652819680613,-1.2496388557277352e-06
680.5,1.4862504679026662,0.0009285034461245138,1.9006201630974944e-06
681.0,1.489751102274527,0.0009308587941924924,-5.323219830585212e-07
681.5,1.4735337163129636,0.0009205479597198705,1.165949035409488e-06
682.0,1.436755521354079,0.0008973564606258477,1.5668833269265194e-06
682.5,1.397093961084493,0.0008724594209171371,1.0717585378965728e-06
683.0,1.39199185670351,0.0008694433226862986,-5.694105110697073e-07
683.5,1.3842016865662117,0.0008645124418331236,4.6391737617138595e-07
684.0,1.3571961167177082,0.0008474668125229337,1.2502955076910516e-06
684.5,1.3703653235920545,0.000855952304674879,-1.1255546017310873e-06
685.0,1.4020139864834988,0.0008758862599713193,-8.727557146538041e-07
685.5,1.4215195200862234,0.0008880554677216542,1.6008213513605843e-07
686.0,1.4228586788379596,0.0008888083217861312,6.560900993729788e-07
686.5,1.4539371189444084,0.0009084975161854002,-1.3125724546520868e-06
687.0,1.486718378125619,0.0009290771083167183,-5.959220404366249e-07
687.5,1.5154603265092235,0.0009471127327573031,-3.4331912497342326e-07
688.0,1.5369191968079983,0.0009605594048987647,-1.1938683148474825e-07
688.5,1.5190334422037706,0.0009491045231399295,1.7498885112635836e-06
689.0,1.519047588606575,0.0009492450013626742,-2.7284989704660117e-07
689.5,1.510293356936795,0.0009436823276233792,7.051137674487326e-07
690.0,1.500254253743304,0.0009373743741056039,4.606279162312561e-07
690.5,1.521825789012618,0.0009511043485681451,-1.2262025173294877e-06
691.0,1.5703480201301667,0.0009817317876075005,-1.7183832855497822e-06
691.5,1.5619522070197451,0.0009761069272733556,2.099828544396002e-06
692.0,1.539722034403086,0.0009621016579062829,1.1510483799206474e-06
692.5,1.5527385081910516,0.0009704934964607455,-1.073720238498517e-06
693.0,1.524139013111606,0.000952257341112862,2.0408952627913373e-06
693.5,1.5294382758229974,0.0009558118359855763,-8.552704023849226e-07
694.0,1.55476103990424,0.0009718137944648963,-9.238241676150798e-07
694.5,1.558285774205557,0.0009738895998027654,8.10113997596874e-07
695.0,1.539566865536731,0.0009620139658670349,1.2477028810601566e-06
695.5,1.532930154169971,0.0009579295619428203,-4.3174786546985024e-08
696.0,1.5169035713516543,0.0009477991007894418,8.736518429337163e-07
696.5,1.4812793066656569,0.0009253192687607052,1.528034142769311e-06
697.0,1.4952780105736698,0.000934402370495116,-1.4927895587875015e-06
697.5,1.481437255118331,0.0009255155382679477,1.2554585344748507e-06
698.0,1.492551565683451,0.0009326577310339648,-6.905503680321329e-07
698.5,1.4637880102342893,0.0009143513232988741,1.9096594901789945e-06
699.0,1.4484860565866757,0.0009048468986191906,1.0626705259614433e-07
699.5,1.4294423510708965,0.0008928606620919127,7.59671436633663e-07
700.0,0.21040140997104625,4.999001879570224e-05,1.0009994179092238e-05
700.5,0.0010004830695741194,4.999001754540995e-05,1.000999411662155e-05
701.0,0.03502707966808879,4.9990016347111735e-05,1.0009994117464819e-05
701.5,0.07981265387499377,4.999001673941226e-05,1.000999411493659e-05
702.0,0.07969254442300457,4.999001786626568e-05,1.0009994109015616e-05
702.5,0.07959493680956953,4.999001907390697e-05,1.0009994102573953e-05
703.0,0.07955431575993055,4.9990019945685885e-05,1.0009994097440989e-05
703.5,0.07949833118499425,4.999000757933457e-05,1.0009997856560547e-05
704.0,0.07945417525082873,4.99900079167303e-05,1.0009997854535956e-05
704.5,0.07934420754771489,4.999000860507081e-05,1.0009997852151482e-05
705.0,0.07928768840954964,4.9990009235597524e-05,1.0009997849742344e-05
705.5,0.07923863225827853,4.999000985041803e-05,1.000999784762795e-05
706.0,0.07918148427939185,4.9990010586568115e-05,1.000999784548122e-05
706.5,0.07913632732502565,4.9990011353017316e-05,1.0009997843222211e-05
707.0,0.07905708917165986,4.99900126190774e-05,1.0009997840553317e-05
707.5,0.07896031163789125,4.9990014681297445e-05,1.000999783798248e-05
708.0,0.07888643450972802,4.999001730824452e-05,1.0009997835005971e-05
708.5,0.0787956899585718,4.999002163464778e-05,1.0009997832277328e-05
709.0,0.07871615187886453,4.9990079886570626e-05,1.000999401601336e-05
709.5,0.07863847732716107,4.9990118362318015e-05,1.0009994008547773e-05
710.0,0.07858655329435214,4.999006780421188e-05,1.0009997823509142e-05
710.5,0.07892598403429146,4.999086781118429e-05,1.0009993991826436e-05
711.0,0.20885828133568926,0.00013330892472150375,1.0009993980031597e-05
711.5,0.44584087438883646,0.00028438263314229734,1.00099939633189e-05
712.0,0.6802004923316078,0.0004340634904770168,1.0009993949167678e-05
712.5,0.8895744550592938,0.0005678650956844875,1.0009997799944833e-05
713.0,1.0548194977909446,0.000673413808860808,1.0009993925723556e-05
713.5,1.193249674392,0.000761883501475274,1.0009993914641916e-05
714.0,1.262897506963181,0.0008060562719024411,1.0009993910050892e-05
714.5,1.2918621282601368,0.0008243162975593042,1.0009993906291858e-05
715.0,1.31174723391867,0.0008368778799573289,1.0009993899376578e-05
715.5,1.376372734895398,0.0008783375145667978,1.0009993885850595e-05
716.0,1.4288655220169542,0.0009116832685192856,1.0009993877176475e-05
716.5,1.4749300358380792,0.0009409924329669014,1.000999386905609e-05
717.0,1.5354661603078068,0.0009796837929844525,1.0009993856684118e-05
717.5,1.5295217595372064,0.0009752870915514628,1.0009993856716533e-05
718.0,1.4991033924704529,0.0009555432942767687,1.0009993853178396e-05
718.5,1.455798421572491,0.0009275845710979687,1.0009997768496118e-05
719.0,1.4519873848624743,0.0009251801717663977,1.0009993838107078e-05
719.5,1.4390905693802563,0.0009166519613610924,1.0009993830917788e-05
720.0,1.4359085281775454,0.0009144914711809674,1.0009993822364093e-05
720.5,1.4117777207127526,0.0008987570387266268,1.0009997756920862e-05
721.0,1.4251922019103789,0.000907364872412886,1.000999380316832e-05
721.5,1.44404658990683,0.00091922667578875,1.0009993792460949e-05
722.0,1.4848874503950897,0.000945269316861345,1.0009993778399502e-05
722.5,1.4758026137642926,0.0009389721279205339,1.0009993774766112e-05
723.0,1.4900969748584696,0.0009480995969050419,1.0009993761957985e-05
723.5,1.4995469638918881,0.0009538974996473252,1.0009993751591299e-05
724.0,1.4838415261286568,0.0009435403980904572,1.0009993744178882e-05
724.5,1.4911564534140995,0.0009481750918229802,1.0009993730236467e-05
725.0,1.4599944134155851,0.0009278564750560727,1.000999372505493e-05
725.5,1.427258574866634,0.0009068102549973158,1.0009993714934774e-05
726.0,1.4126486546881283,0.0008974039810000982,1.0009993701658353e-05
726.5,1.4272910824823464,0.0009067027707804594,1.00099936842271e-05
727.0,1.472624045598016,0.0009355874118010851,1.0009993666121594e-05
727.5,1.5201043548512454,0.0009656796913001204,1.0009993648627404e-05
728.0,1.567467836948152,0.000995713714198462,1.0009993632122908e-05
728.5,1.603647229665699,0.0010185407959374052,1.0009997683970339e-05
729.0,1.6305096995842292,0.0010354377425008698,1.0009993599713077e-05
729.5,1.6601112469630614,0.0010541537966173727,1.0009997671764176e-05
730.0,1.6991743747684402,0.0010789327734574252,1.0009993561439268e-05
730.5,1.7124308363241607,0.0010870089755600943,1.0009993547893257e-05
731.0,1.717791295095035,0.0010901984166027125,1.00099935311338e-05
731.5,1.6854400490665444,0.0010691279987967352,1.000999352228283e-05
732.0,1.6707384880449219,0.0010597051810438186,1.0009993500097705e-05
732.5,1.6340405338805701,0.0010359613581135164,1.0009993487246907e-05
733.0,1.5686290517767338,0.0009939627012615093,1.0009997632499152e-05
733.5,1.5616353862565426,0.0009896879411569713,1.0009993443972634e-05
734.0,1.5671261264189482,0.0009930041175342705,1.0009993416987003e-05
734.5,1.5457373344212222,0.0009790275895276016,1.0009993400101342e-05
735.0,1.517095354141531,0.0009606061578287895,1.0009993377889018e-05
735.5,1.5079923468822511,0.000954754484858328,1.0009993347992651e-05
