Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
578.8000000000001,26.943264,8.190862,1.8725576,26.490612,8.199272,1.7005165
578.9,26.940409,8.190931,1.922808,26.490944,8.199309,1.7514944
579.0,26.937555,8.191001,1.9746461,26.491356,8.199343,1.8040752
579.1,26.934704,8.191071,2.0280557,26.491858,8.199376,1.8582497
579.2,26.931854,8.19114,2.0830202,26.492441,8.199409,1.9140007
579.3000000000001,26.929007,8.19121,2.1395228,26.493097,8.199442,1.9713078
579.4,26.92616,8.191278,2.197546,26.493826,8.1994705,2.0301585
579.5,26.923317,8.191347,2.2570717,26.494637,8.199504,2.0905278
579.6,26.920475,8.191416,2.3180819,26.495514,8.199536,2.1524014
579.7,26.917635,8.191484,2.3805575,26.496449,8.19956,2.215759
579.8000000000001,26.914799,8.191553,2.4444792,26.497461,8.199592,2.2805831
579.9,26.911964,8.191622,2.5098279,26.498535,8.199619,2.3468492
580.0,26.909134,8.1916895,2.5765831,26.499645,8.19965,2.414537
580.1,26.906305,8.191757,2.6447248,26.50084,8.199676,2.4836318
580.2,26.90348,8.191825,2.7142324,26.502079,8.199701,2.5541093
580.3000000000001,26.90066,8.191893,2.7850847,26.503365,8.19973,2.625949
580.4,26.897842,8.19196,2.8572605,26.504715,8.199757,2.6991267
580.5,26.89503,8.192028,2.930738,26.506096,8.199782,2.7736208
580.6,26.89222,8.192095,3.0054955,26.507519,8.199809,2.8494127
580.7,26.889414,8.192162,3.0815108,26.508999,8.199835,2.9264748
580.8000000000001,26.886614,8.192228,3.1587613,26.51051,8.199861,3.0047872
580.9,26.883818,8.192295,3.2372243,26.51204,8.199885,3.0843287
581.0,26.881025,8.192362,3.3168771,26.513626,8.199912,3.1650705
581.1,26.878239,8.192428,3.3976965,26.515228,8.199936,3.246995
581.2,26.875458,8.192493,3.4796588,26.516857,8.199962,3.3300726
581.3000000000001,26.87268,8.192559,3.562741,26.518513,8.199988,3.4142835
581.4,26.86991,8.192625,3.6469193,26.520193,8.200014,3.499601
581.5,26.867144,8.192691,3.7321696,26.521881,8.200041,3.5860057
581.6,26.864384,8.192756,3.818468,26.523598,8.200067,3.673467
581.7,26.86163,8.192821,3.9057908,26.525328,8.200093,3.761963
581.8000000000001,26.858883,8.192885,3.9941134,26.527067,8.200115,3.8514707
581.9,26.856142,8.19295,4.0834117,26.528816,8.200143,3.9419641
582.0,26.853407,8.193015,4.173661,26.530567,8.200172,4.033419
582.1,26.85068,8.193079,4.2648377,26.532326,8.200193,4.125809
582.2,26.84796,8.193143,4.356917,26.534088,8.200222,4.21911
582.3000000000001,26.845245,8.193207,4.4498744,26.535849,8.200251,4.313299
582.4,26.842539,8.193271,4.5436854,26.53761,8.200279,4.4083505
582.5,26.83984,8.193334,4.638325,26.539368,8.200306,4.5042377
582.6,26.837149,8.193397,4.73377,26.54111,8.200334,4.6009364
582.7,26.834465,8.1934595,4.8299947,26.54284,8.20036,4.698423
582.8000000000001,26.831789,8.193522,4.9269753,26.544575,8.200389,4.7966723
582.9,26.829123,8.193584,5.0246873,26.54628,8.200418,4.895659
583.0,26.826464,8.193646,5.1231065,26.547981,8.200446,4.9953566
583.1,26.823812,8.193708,5.222209,26.549664,8.200475,5.0957437
583.2,26.82117,8.19377,5.3219705,26.551338,8.200502,5.196795
583.3000000000001,26.818537,8.193831,5.4223666,26.552967,8.200534,5.2984886
583.4,26.815912,8.1938925,5.523374,26.554596,8.200563,5.4007955
583.5,26.813297,8.1939535,5.6249685,26.556183,8.200594,5.5036955
583.6,26.810692,8.194015,5.7271266,26.557766,8.200626,5.607159
583.7,26.808096,8.194075,5.8298254,26.55931,8.200659,5.711169
583.8000000000001,26.80551,8.194135,5.933041,26.560825,8.200686,5.815701
583.9,26.802933,8.194195,6.036751,26.562317,8.200718,5.920725
584.0,26.800365,8.194255,6.140931,26.563778,8.200753,6.0262275
