Time,Tt_actual,wt_actual,Ts_actual,Tt_ref,wt_ref,fa_dot,fw_dot,u3
216,27.889412266160047,0.0069997458468616,14.174444612049797,21.545003198118984,0.0076058056598324,0.0,0.0,0.0
217,27.889412266160047,0.0069997458468616,14.174444612049797,21.52859565490026,0.007613617756222,0.0,0.0,0.0
218,27.889412266160047,0.0069997458468616,14.174444612049797,21.51586585625172,0.0076216713289366,0.0,0.0,0.0
219,27.889412266160047,0.0069997458468616,14.174444612049797,21.506845620040437,0.0076299613447555,0.0,0.0,0.0
220,27.889412266160047,0.0069997458468616,14.174444612049797,21.501557492159275,0.0076384826226887,0.0,0.0,0.0
221,27.889412266160047,0.0069997458468616,14.174444612049797,21.500014690173945,0.0076472298372148,0.0,0.0,0.0
222,27.889412266160047,0.0069997458468616,14.174444612049797,21.50222107028593,0.0076561975216094,0.0,0.0,0.0
223,27.889412266160047,0.0069997458468616,14.174444612049797,21.508171117694012,0.0076653800713618,0.0,0.0,0.0
224,27.889412266160047,0.0069997458468616,14.174444612049797,21.517849960378403,0.0076747717476773,0.0,0.0,0.0
225,27.889412266160047,0.0069997458468616,14.174444612049797,21.531233406273024,0.0076843666810638,0.0,0.0,0.0
226,27.889412266160047,0.0069997458468616,14.174444612049797,21.54828800373311,0.0076941588750003,0.0,0.0,0.0
227,27.889412266160047,0.0069997458468616,14.174444612049797,21.568971125146867,0.0077041422096844,0.0,0.0,0.0
228,27.889412266160047,0.0069997458468616,14.174444612049797,21.593231073482325,0.0077143104458569,0.0,0.0,0.0
229,27.889412266160047,0.0069997458468616,14.174444612049797,21.621007211502985,0.0077246572287011,0.0,0.0,0.0
230,27.889412266160047,0.0069997458468616,14.174444612049797,21.652230113329328,0.0077351760918146,0.0,0.0,0.0
231,27.889412266160047,0.0069997458468616,14.174444612049797,21.68682173796736,0.0077458604612503,0.0,0.0,0.0
232,27.889412266160047,0.0069997458468616,14.174444612049797,21.72469562437045,0.0077567036596251,0.0,0.0,0.0
233,27.889412266160047,0.0069997458468616,14.174444612049797,21.76575710754694,0.0077676989102931,0.0,0.0,0.0
234,27.889412266160047,0.0069997458468616,14.174444612049797,21.809903555173285,0.0077788393415803,0.0,0.0,0.0
235,27.889412266160047,0.0069997458468616,14.174444612049797,21.85702462412145,0.00779011799108,0.0,0.0,0.0
236,27.889412266160047,0.0069997458468616,14.174444612049797,21.907002536259245,0.0078015278100033,0.0,0.0,0.0
237,27.889412266160047,0.0069997458468616,14.174444612049797,21.95971237283432,0.0078130616675848,0.0,0.0,0.0
238,27.889412266160047,0.0069997458468616,14.174444612049797,22.01502238670598,0.007824712355539,0.0,0.0,0.0
239,27.889412266160047,0.0069997458468616,14.174444612049797,22.07279433164445,0.0078364725925651,0.0,0.0,0.0
240,27.889412266160047,0.0069997458468616,14.174444612049797,22.132883807874435,0.0078483350288978,0.0,0.0,0.0
241,27.889412266160047,0.0069997458468616,14.174444612049797,22.195140622999347,0.0078602922509005,0.0,0.0,0.0
242,27.889412266160047,0.0069997458468616,14.174444612049797,22.259409167404105,0.0078723367856987,0.0,0.0,0.0
243,27.889412266160047,0.0069997458468616,14.174444612049797,22.3255288031981,0.0078844611058503,0.0,0.0,0.0
244,27.889412266160047,0.0069997458468616,14.174444612049797,22.39333426572629,0.0078966576340497,0.0,0.0,0.0
245,27.889412266160047,0.0069997458468616,14.174444612049797,22.46265607664476,0.0079089187478639,0.0,0.0,0.0
246,27.889412266160047,0.0069997458468616,14.174444612049797,22.533320967528308,0.0079212367844959,0.0,0.0,0.0
247,27.889412266160047,0.0069997458468616,14.174444612049797,22.605152312951297,0.0079336040455737,0.0,0.0,0.0
