Time (s),MPC Tt,MPC wt,MPC Ts,Reference Tt,Reference wt
1159.0,24.605577650612027,0.008999862115691325,12.005910513522972,24.5,0.0095
1159.5,24.606267363136602,0.008999883157123453,12.005551845101513,24.5,0.0095
1160.0,24.60857153551703,0.008999881477241916,12.006058065590445,24.5,0.0095
1160.5,24.606144542519992,0.008999871983238993,12.005027237713604,24.5,0.0095
1161.0,24.601409465386656,0.008999872371831578,12.004430617014625,24.5,0.0095
1161.5,24.604670713005696,0.008999862032188033,12.006229349727718,24.5,0.0095
1162.0,24.5997160452706,0.008999864682706622,12.0042097858968,24.5,0.0095
1162.5,24.599743220718015,0.008999897871275801,12.005254539933706,24.5,0.0095
1163.0,24.596771955669908,0.00899985838480836,12.00442884552739,24.5,0.0095
1163.5,24.593578545652324,0.008999881354346305,12.004213720244898,24.5,0.0095
1164.0,24.5953526202263,0.008999912524113599,12.005166955723533,24.5,0.0095
1164.5,24.594309557273156,0.008999861426386665,12.004460994418203,24.5,0.0095
1165.0,24.593777377489644,0.008999866874460076,12.004510797046526,24.5,0.0095
1165.5,24.594152132547368,0.008999899127816976,12.004656235265305,24.5,0.0095
1166.0,24.59083767261445,0.008999886576292993,12.003792671847561,24.5,0.0095
1166.5,24.58909768731678,0.008999901886068612,12.004027935416799,24.5,0.0095
1167.0,24.586012954435656,0.0089998984299466,12.00359468446092,24.5,0.0095
1167.5,24.5855706221387,0.008999873556243917,12.004003372544156,24.5,0.0095
1168.0,24.59047149938583,0.00899986712916304,12.005043223932903,24.5,0.0095
1168.5,24.588094418368247,0.008999887165054024,12.003569568285965,24.5,0.0095
1169.0,24.593729543998258,0.008999877190002748,12.00529847242419,24.5,0.0095
1169.5,24.592216588620218,0.008999909941881757,12.003911032659078,24.5,0.0095
1170.0,24.59421449827407,0.008999860897236985,12.004762769265287,24.5,0.0095
1170.5,24.592582961164894,0.008999915394266741,12.004039186227716,24.5,0.0095
1171.0,24.591969024840196,0.0089998844963835,12.004264947341106,24.5,0.0095
1171.5,24.595093274827438,0.008999873780750749,12.005086897457032,24.5,0.0095
1172.0,24.601150645484243,0.00899988990736093,12.00587142793491,24.5,0.0095
1172.5,24.598559963426453,0.008999904576345124,12.004168746526664,24.5,0.0095
1173.0,24.599507177314283,0.008999878297944307,12.005065923748159,24.5,0.0095
1173.5,24.59516588453577,0.008999890579576907,12.00388149639776,24.5,0.0095
1174.0,24.59602970942288,0.00899989270197781,12.004984581579308,24.5,0.0095
1174.5,24.59383398266094,0.00899986865000686,12.004229799394004,24.5,0.0095
1175.0,24.598234270332718,0.008999878487832092,12.005661308354783,24.5,0.0095
1175.5,24.601838641590234,0.00899990633803713,12.005586450062564,24.5,0.0095
1176.0,24.597588374120807,0.008999904876994529,12.003938632121214,24.5,0.0095
1176.5,24.60149499167175,0.008999911132660821,12.00581592357959,24.5,0.0095
1177.0,24.600013457762856,0.00899986168854195,12.004674229773082,24.5,0.0095
1177.5,24.5973148441097,0.008999913568002126,12.004381420440211,24.5,0.0095
1178.0,24.593822482229932,0.008999858716131584,12.00410222528186,24.5,0.0095
1178.5,24.592768890845672,0.008999865175458276,12.004500534773513,24.5,0.0095
1179.0,24.597689058715215,0.008999885136017115,12.005727690991437,24.5,0.0095
1179.5,24.599045647844694,0.008999904470998583,12.005015040653106,24.5,0.0095
1180.0,24.603630300972,0.00899991270639333,12.005895178965826,24.5,0.0095
1180.5,24.601799610055913,0.008999886999363218,12.004618704902668,24.5,0.0095
1181.0,24.597091201187,0.008999869051754237,12.003991285189866,24.5,0.0095
1181.5,24.59724590742363,0.008999895751123532,12.005004411125805,24.5,0.0095
1182.0,24.59500600799752,0.008999884792508126,12.004362394595837,24.5,0.0095
1182.5,24.599637123038626,0.00899988368768959,12.00585581107168,24.5,0.0095
1183.0,24.5964137179214,0.008999879944504954,12.00411178625708,24.5,0.0095
1183.5,24.598955262397364,0.008999865153937952,12.00540880392763,24.5,0.0095
1184.0,24.59982270699289,0.008999889800014024,12.005080731418937,24.5,0.0095
1184.5,24.59885185956662,0.008999910534855568,12.004708946062502,24.5,0.0095
1185.0,24.598804262093022,0.008999858266100091,12.004938512991519,24.5,0.0095
1185.5,24.599645095954628,0.008999902226774112,12.005139985074191,24.5,0.0095
1186.0,24.60374005176351,0.008999891129148521,12.005951649190868,24.5,0.0095
1186.5,24.605962044622572,0.008999883354990103,12.005694744520074,24.5,0.0095
1187.0,24.602024260481954,0.008999876954974693,12.004377582401256,24.5,0.0095
1187.5,24.604997666747337,0.008999897710964,12.00601244447415,24.5,0.0095
1188.0,24.608685571725196,0.008999878894646924,12.006295075356038,24.5,0.0095
