Time (s),LQR fa_dot,LQR fw_dot,LQR u3
1899.5,2.599834015413628,0.0,5e-05
1900.0,2.5999174498892192,0.003,-5e-05
1900.5,2.5999041888752155,0.0,5e-05
1901.0,2.5998661206619578,0.0,5e-05
1901.5,2.5999186475527716,0.003,-5e-05
1902.0,2.5998760812672943,0.0,5e-05
1902.5,2.59984651351147,0.0,5e-05
1903.0,2.5999050943343436,0.003,-5e-05
1903.5,2.599856826735352,0.0,5e-05
1904.0,2.5998207190930995,0.0,5e-05
1904.5,2.5998960392394506,0.003,-5e-05
1905.0,2.5998596006758437,0.0,5e-05
1905.5,2.599836335771742,0.0,5e-05
1906.0,2.5999083183259786,0.003,-5e-05
1906.5,2.5998667979402286,0.0,5e-05
1907.0,2.5998419804586455,0.0,5e-05
1907.5,2.5999114531349283,0.003,-5e-05
1908.0,2.5998723678341324,0.0,5e-05
1908.5,2.5998506418534753,0.0,5e-05
1909.0,2.599919060182416,0.003,-5e-05
1909.5,2.599880999679465,0.0,5e-05
1910.0,2.599853144850045,0.0,5e-05
1910.5,2.5999268422844923,0.003,-5e-05
1911.0,2.599888879481252,0.0,5e-05
1911.5,2.5998551185417633,0.0,5e-05
1912.0,2.599915627855674,0.003,-5e-05
1912.5,2.599895334748843,0.0,5e-05
1913.0,2.5998778921068215,0.002346414202383561,5e-05
1913.5,2.599841805209409,0.0,5e-05
1914.0,2.5998488450328034,0.003,5e-05
1914.5,2.5998036515191414,0.0,5e-05
1915.0,2.5997822967890487,0.0,5e-05
1915.5,2.599846742528216,0.003,5e-05
1916.0,2.599824104577535,0.0,5e-05
1916.5,2.5998050871662315,0.0,5e-05
1917.0,2.599874787914609,0.003,5e-05
1917.5,2.599858156771228,0.0,5e-05
1918.0,2.599847253033404,0.0,5e-05
1918.5,2.599926939201993,0.003,-5e-05
1919.0,2.5999091945294452,0.0,-5e-05
1919.5,2.599899217233901,0.003,-5e-05
1920.0,2.5998607920994345,0.0,5e-05
1920.5,2.599835244638911,0.0,5e-05
1921.0,2.599906518213223,0.003,-5e-05
1921.5,2.5998726020763288,0.0,5e-05
1922.0,2.5998635454194807,0.0,5e-05
1922.5,2.5999447833711518,0.003,-5e-05
1923.0,2.599912083344369,0.0,-5e-05
1923.5,2.5999014673416605,0.003,-5e-05
1924.0,2.599846413415837,0.0,5e-05
1924.5,2.5998286263686676,0.0,5e-05
1925.0,2.5999039013094993,0.003,-5e-05
1925.5,2.5998904072959093,0.0,5e-05
1926.0,2.5998919384242867,0.003,-5e-05
1926.5,2.599849321056395,0.0,5e-05
1927.0,2.5998200740952067,0.0,5e-05
1927.5,2.599890630703032,0.003,-5e-05
1928.0,2.599868135970003,0.0,5e-05
1928.5,2.599860272343985,0.0,5e-05
1929.0,2.599942438744797,0.003,-5e-05
1929.5,2.5999232547904567,0.0,-5e-05
1930.0,2.599918736328836,0.003,-5e-05
1930.5,2.5998642939282472,0.0,5e-05
1931.0,2.59984975277215,0.0,5e-05
1931.5,2.5999339698816675,0.003,-5e-05
1932.0,2.599900812484042,0.0,-5e-05
1932.5,2.5998813083141545,0.003,5e-05
1933.0,2.5998356748344773,0.0,5e-05
1933.5,2.5998085720188353,0.0,5e-05
1934.0,2.599885858053391,0.003,-5e-05
1934.5,2.599864498386231,0.0,5e-05
1935.0,2.5998549035488603,0.0,5e-05
1935.5,2.5999458128228476,0.003,-5e-05
1936.0,2.599927212066983,0.0,-5e-05
1936.5,2.599930805269029,0.003,-5e-05
1937.0,2.5998956701648748,0.0,-7.331398156451563e-06
1937.5,2.599875799806193,0.0,5e-05
1938.0,2.599951939641904,0.003,-5e-05
1938.5,2.599928777024827,0.0,-5e-05
1939.0,2.5999164948481766,0.003,-5e-05
1939.5,2.5998642840900232,0.0,5e-05
1940.0,2.599839139097679,0.0,5e-05
1940.5,2.5999274331359947,0.003,-5e-05
1941.0,2.5998985076485397,0.0,-3.536690447286661e-05
1941.5,2.599890216143928,0.003,-5e-05
1942.0,2.5998386842603147,0.0,5e-05
1942.5,2.59981938577145,0.0,5e-05
1943.0,2.599913514835156,0.003,-5e-05
1943.5,2.5998888424617976,0.0,5e-05
1944.0,2.599868627595917,0.0023461090874968716,5e-05
1944.5,2.599852420239644,0.0,5e-05
1945.0,2.599854284272501,0.003,5e-05
1945.5,2.5998141077095953,0.0,5e-05
1946.0,2.5997920585082537,0.0,5e-05
1946.5,2.5998833700439774,0.003,-5e-05
1947.0,2.599864468707708,0.0,5e-05
1947.5,2.5998545898359207,0.0,5e-05
1948.0,2.599938337742808,0.003,-5e-05
1948.5,2.5999303638069042,0.0,-5e-05
1949.0,2.599930981013757,0.003,-5e-05
1949.5,2.5998998566358185,0.0,-5e-05
1950.0,2.599893097197882,0.003,-5e-05
1950.5,2.5998527672381906,0.0,5e-05
1951.0,2.5998376857311385,0.0,5e-05
1951.5,2.599918645842596,0.003,-5e-05
1952.0,2.599901138102388,0.0,-5e-05
1952.5,2.5998881452119336,0.003,1.7708735078864057e-05
1953.0,2.599845025340723,0.0,5e-05
1953.5,2.5998238108142235,0.0,5e-05
1954.0,2.599893825250051,0.003,-5e-05
1954.5,2.5998578235282825,0.0,5e-05
1955.0,2.5998507597699505,0.0,5e-05
1955.5,2.599946303726314,0.003,-5e-05
1956.0,2.5999300152582454,0.0,-5e-05
1956.5,2.5999125683917352,0.003,-5e-05
1957.0,2.599872755015239,0.0,5e-05
1957.5,2.599850792722926,0.0,5e-05
1958.0,2.5999277705134802,0.003,-5e-05
1958.5,2.599917462551693,0.0,-5e-05
1959.0,2.5999178930325395,0.003,-5e-05
1959.5,2.5998647906702743,0.0,5e-05
1960.0,2.5998507105500783,0.0,5e-05
1960.5,2.599934271952356,0.003,-5e-05
1961.0,2.599914217252004,0.0,-5e-05
1961.5,2.599900669330978,0.003,-5e-05
1962.0,2.599858984726467,0.0,5e-05
1962.5,2.599827957759778,0.0,5e-05
1963.0,2.5999115348280135,0.003,-5e-05
1963.5,2.599884700969349,0.0,5e-05
1964.0,2.5998805901142106,0.003,5e-05
1964.5,2.5998511594797495,0.0,5e-05
1965.0,2.5998315037460555,0.0,5e-05
1965.5,2.5999125150877527,0.003,-5e-05
1966.0,2.599902376291447,0.0,-2.344796410513883e-05
1966.5,2.599896423006255,0.003,-5e-05
1967.0,2.599846750402087,0.0,5e-05
1967.5,2.5998290804135773,0.0,5e-05
1968.0,2.5999072490226363,0.003,-5e-05
1968.5,2.5998789324444322,0.0,5e-05
1969.0,2.5998711111367174,0.003,5e-05
1969.5,2.599836895753715,0.0,5e-05
1970.0,2.599812512854713,0.0,5e-05
1970.5,2.5998967500926997,0.003,-5e-05
1971.0,2.5998790189001446,0.0,5e-05
1971.5,2.599872777769943,0.003,5e-05
1972.0,2.599832360137431,0.0,5e-05
1972.5,2.5998259903363086,0.0,5e-05
1973.0,2.5999070097419303,0.003,-5e-05
1973.5,2.5998920170515194,0.0,5e-05
1974.0,2.599885491608527,0.003,-1.2046668429133156e-05
1974.5,2.5998530855392086,0.0,5e-05
1975.0,2.599847529928008,0.0,5e-05
1975.5,2.5999210955682575,0.003,-5e-05
1976.0,2.5999122170704525,0.0,-5e-05
1976.5,2.599910284381382,0.003,-5e-05
1977.0,2.599875980465021,0.0,5e-05
1977.5,2.599876494702621,0.0009319836967495046,5e-05
1978.0,2.5999129535401653,0.0,-5e-05
1978.5,2.599991803323079,0.003,-5e-05
1979.0,2.599972460077498,0.0,-5e-05
1979.5,2.599966725640996,0.003,-5e-05
1980.0,2.599931259820518,0.0,-5e-05
1980.5,2.599919591914513,0.003,-5e-05
1981.0,2.5998759947848744,0.0,5e-05
1981.5,2.5998613601431164,0.0,5e-05
1982.0,2.5999439485100466,0.003,-5e-05
1982.5,2.5999341475940487,0.0,-5e-05
1983.0,2.5999248805642114,0.003,-5e-05
1983.5,2.599878126769504,0.0,5e-05
1984.0,2.599857555441688,0.0,5e-05
1984.5,2.5999387225724497,0.003,-5e-05
1985.0,2.5999200063171553,0.0,-5e-05
1985.5,2.5999123586715007,0.003,-5e-05
1986.0,2.599870434641398,0.0,5e-05
1986.5,2.5998481200213264,0.0,5e-05
1987.0,2.599937145922817,0.003,-5e-05
1987.5,2.599909482139378,0.0,1.9402286660780144e-05
1988.0,2.599902552784127,0.003,-5e-05
1988.5,2.599851807650952,0.0,5e-05
1989.0,2.5998426454265746,0.0,5e-05
1989.5,2.599928313464502,0.003,-5e-05
1990.0,2.599899849037305,0.0,5e-05
1990.5,2.599893302658269,0.003,5e-05
1991.0,2.5998465428390807,0.0,5e-05
1991.5,2.599845656456496,0.0,5e-05
1992.0,2.5999321173738283,0.003,-5e-05
1992.5,2.599920265664092,0.0,-5e-05
1993.0,2.5999238521146495,0.003,-5e-05
1993.5,2.5998874101086797,0.0,5e-05
1994.0,2.5998674610767876,0.0007056717103189772,5e-05
1994.5,2.5999224261511316,0.003,-5e-05
1995.0,2.5998628078961166,0.0,5e-05
1995.5,2.5998442099750934,0.0,5e-05
1996.0,2.5999334771468954,0.003,-5e-05
1996.5,2.5999067542669128,0.0,5e-05
1997.0,2.599900577567724,0.003,-5e-05
1997.5,2.599850217802603,0.0,5e-05
1998.0,2.5998321275223826,0.0,5e-05
1998.5,2.599908664122689,0.003,-5e-05
1999.0,2.599894822809048,0.0,5e-05
1999.5,2.599884670984748,0.003,5e-05
2000.0,2.5998365693695575,0.0,5e-05
2000.5,2.5998125618554835,0.0,5e-05
2001.0,2.5999024392537318,0.003,-5e-05
2001.5,2.599879729850823,0.0,5e-05
2002.0,2.5998834441425416,0.003,5e-05
2002.5,2.5998413698731593,0.0,5e-05
2003.0,2.5998269774840144,0.0,5e-05
2003.5,2.5999185120118624,0.003,-5e-05
2004.0,2.5999053094358904,0.0,-5e-05
2004.5,2.5998957344189453,0.003,-5e-05
2005.0,2.5998540567055803,0.0,5e-05
2005.5,2.5998418102160468,0.0,5e-05
2006.0,2.5999359246976947,0.003,-5e-05
2006.5,2.5999257065350654,0.0,-5e-05
2007.0,2.5999310247626903,0.003,-5e-05
2007.5,2.5998750911660893,0.0,5e-05
2008.0,2.599869149726123,0.0006616400665294556,5e-05
2008.5,2.599918782676933,0.003,-5e-05
2009.0,2.5998655858258464,0.0,5e-05
2009.5,2.5998557615040925,0.0,5e-05
2010.0,2.599935110611264,0.003,-5e-05
2010.5,2.5999210067268446,0.0,-5e-05
2011.0,2.5999181410372008,0.003,-5e-05
2011.5,2.5998750456029027,0.0,5e-05
2012.0,2.5998641802421463,0.0,5e-05
2012.5,2.5999368215874963,0.003,-5e-05
2013.0,2.5999101817514765,0.0,-1.2743425954253595e-05
2013.5,2.5998898813153186,0.003,5e-05
2014.0,2.599845983466251,0.0,5e-05
2014.5,2.5998294213894813,0.0,5e-05
2015.0,2.599903590031077,0.003,-5e-05
2015.5,2.5998857545032177,0.0,5e-05
2016.0,2.5998698947226004,0.003,5e-05
2016.5,2.599828666486957,0.0,5e-05
2017.0,2.599821912336723,0.0,5e-05
2017.5,2.5999051638742747,0.003,-5e-05
2018.0,2.5998991379526784,0.0,5e-05
2018.5,2.5998946577959536,0.003,-3.4744590575119805e-05
2019.0,2.5998567751452235,0.0,5e-05
2019.5,2.5998546943966265,0.0,5e-05
2020.0,2.5999431584016497,0.003,-5e-05
2020.5,2.599926772072026,0.0,-5e-05
2021.0,2.5999306656812857,0.003,-5e-05
2021.5,2.5998947774000376,0.0,5e-05
2022.0,2.5998781344555986,0.0019577043595351163,5e-05
2022.5,2.5998816990609472,0.0,5e-05
2023.0,2.599904848301649,0.003,-5e-05
2023.5,2.5998827236591397,0.0,5e-05
2024.0,2.599875854883957,0.002630492339397038,5e-05
2024.5,2.5998464180795877,0.0,5e-05
2025.0,2.5998557560027966,0.003,5e-05
2025.5,2.5998105388878225,0.0,5e-05
2026.0,2.599812353941693,0.0,5e-05
2026.5,2.5999015154243277,0.003,-5e-05
2027.0,2.599891883800242,0.0,5e-05
2027.5,2.599886623189091,0.003,5e-05
2028.0,2.599847783417427,0.0,5e-05
2028.5,2.5998389084004065,0.0,5e-05
2029.0,2.5999329602867154,0.003,-5e-05
2029.5,2.5999345927655457,0.0,-5e-05
2030.0,2.59993364918945,0.003,-5e-05
2030.5,2.5998998868308694,0.0,5e-05
2031.0,2.5998844267927623,0.002191157863935521,5e-05
2031.5,2.5998758002925393,0.0,5e-05
2032.0,2.5998953590724767,0.003,-5e-05
2032.5,2.5998660619231013,0.0,5e-05
2033.0,2.599860085967066,0.0,5e-05
2033.5,2.5999505459311463,0.003,-5e-05
2034.0,2.5999345682836617,0.0,-5e-05
2034.5,2.5999320721048975,0.003,-5e-05
2035.0,2.5998918873529115,0.0,5e-05
2035.5,2.5998837661723866,0.002127736788049549,5e-05
2036.0,2.5998835855970723,0.0,5e-05
2036.5,2.5999235927235396,0.003,-5e-05
2037.0,2.5999000440627977,0.0,2.991869260979274e-05
2037.5,2.599897939164437,0.003,-5e-05
2038.0,2.5998639269450092,0.0,5e-05
2038.5,2.599864096050189,0.0,5e-05
2039.0,2.5999553625984464,0.003,-5e-05
2039.5,2.5999395337126736,0.0,-5e-05
2040.0,2.599941342229791,0.003,-5e-05
2040.5,2.5999030603028066,0.0,5e-05
2041.0,2.599907912656734,0.003,-5e-05
2041.5,2.5998685853696677,0.0,5e-05
2042.0,2.599861451204285,0.0,5e-05
2042.5,2.5999558974951427,0.003,-5e-05
2043.0,2.599952151188256,0.0,-5e-05
2043.5,2.5999455040808264,0.003,-5e-05
2044.0,2.599906808405009,0.0,3.147309141354748e-05
2044.5,2.5998977614808956,0.003,-5e-05
2045.0,2.599859780149395,0.0,5e-05
2045.5,2.59983616021961,0.0,5e-05
2046.0,2.599923564211374,0.003,-5e-05
2046.5,2.59990974795404,0.0,-5e-05
2047.0,2.599903032992082,0.003,-5e-05
2047.5,2.599857579404222,0.0,5e-05
2048.0,2.5998450242749622,0.0,5e-05
2048.5,2.5999327626222235,0.003,-5e-05
2049.0,2.5999219617786755,0.0,-5e-05
2049.5,2.5999130345764807,0.003,-5e-05
2050.0,2.599882995835769,0.0,5e-05
2050.5,2.599871783188866,0.001188559136121136,5e-05
2051.0,2.599902329883061,0.0,4.105834634060557e-06
2051.5,2.59995881809595,0.003,-5e-05
2052.0,2.599947059542332,0.0,-5e-05
2052.5,2.5999371882310003,0.003,-5e-05
2053.0,2.599890801695169,0.0,5e-05
2053.5,2.5998819231174446,0.003,5e-05
2054.0,2.5998431817636387,0.0,5e-05
2054.5,2.599831704340296,0.0,5e-05
2055.0,2.5999274081052803,0.003,-5e-05
2055.5,2.599910422442006,0.0,5e-05
2056.0,2.599905194254302,0.003,-5e-05
2056.5,2.5998648444936876,0.0,5e-05
2057.0,2.5998560450084485,0.0,5e-05
2057.5,2.599936605848302,0.003,-5e-05
2058.0,2.599923144045626,0.0,-5e-05
2058.5,2.5999119597919904,0.003,-5e-05
2059.0,2.599866323047028,0.0,5e-05
2059.5,2.599860474842898,0.0,5e-05
2060.0,2.5999545800148587,0.003,-5e-05
2060.5,2.5999323080792873,0.0,-5e-05
2061.0,2.5999435117168623,0.003,-5e-05
2061.5,2.5998893512575214,0.0,5e-05
2062.0,2.5998701298100193,0.0013264084944352042,5e-05
2062.5,2.5998994483031392,0.0,5e-05
2063.0,2.5999599692918016,0.003,-5e-05
2063.5,2.5999334882470317,0.0,-5e-05
2064.0,2.5999144050905163,0.003,-5e-05
2064.5,2.599868687783715,0.0,5e-05
2065.0,2.599842555598013,0.0,5e-05
2065.5,2.599927254288856,0.003,-5e-05
2066.0,2.5999115974278135,0.0,5e-05
2066.5,2.599902946670441,0.003,5e-05
2067.0,2.599861552030521,0.0,5e-05
2067.5,2.599854488324158,0.0,5e-05
2068.0,2.5999412766232943,0.003,-5e-05
2068.5,2.5999371066044117,0.0,-5e-05
2069.0,2.59992450809069,0.003,-5e-05
2069.5,2.5998686336170636,0.0,5e-05
2070.0,2.599857176805485,0.0,5e-05
2070.5,2.5999310687529453,0.003,-5e-05
2071.0,2.5999075445516797,0.0,5e-05
2071.5,2.59991590800861,0.003,-5e-05
2072.0,2.5998656134098472,0.0,5e-05
2072.5,2.599865760121744,0.0004952714985367748,5e-05
2073.0,2.5999311096569846,0.003,-5e-05
2073.5,2.5998917985916847,0.0,5e-05
2074.0,2.599883799416145,0.003,5e-05
2074.5,2.5998431422139676,0.0,5e-05
2075.0,2.59983562351292,0.0,5e-05
2075.5,2.599925021397387,0.003,-5e-05
2076.0,2.59991159599626,0.0,5e-05
2076.5,2.599914163216368,0.003,-5e-05
2077.0,2.599872707915828,0.0,5e-05
2077.5,2.599862580118331,0.0,5e-05
2078.0,2.5999500310062236,0.003,-5e-05
2078.5,2.5999348344279034,0.0,-5e-05
2079.0,2.5999392298048747,0.003,-5e-05
2079.5,2.5998912456747583,0.0,5e-05
2080.0,2.599889614114954,0.003,5e-05
2080.5,2.5998370016017986,0.0,5e-05
2081.0,2.599834258770796,0.0,5e-05
2081.5,2.5999226801213835,0.003,-5e-05
2082.0,2.5999026229058906,0.0,5e-05
2082.5,2.599905579917759,0.003,-5e-05
2083.0,2.5998680238333125,0.0,5e-05
2083.5,2.599863158694679,0.0,5e-05
2084.0,2.5999478616052976,0.003,-5e-05
2084.5,2.59993841554284,0.0,-5e-05
2085.0,2.5999344804177666,0.003,-5e-05
2085.5,2.599896301774638,0.0,5e-05
2086.0,2.5998771639251954,0.0021364043514401233,5e-05
2086.5,2.5998743424572304,0.0,5e-05
2087.0,2.5999080391672864,0.003,-5e-05
2087.5,2.599872836672445,0.0,5e-05
2088.0,2.5998661748984944,0.0010833783246041331,5e-05
2088.5,2.5999071323748826,0.0,-5e-05
2089.0,2.5999801930763327,0.003,-5e-05
2089.5,2.5999620433622304,0.0,-5e-05
2090.0,2.599956303637936,0.003,-5e-05
2090.5,2.599914006912214,0.0,5e-05
2091.0,2.5999037073066504,0.003,5e-05
2091.5,2.599860981018582,0.0,5e-05
2092.0,2.599855104561846,0.0,5e-05
2092.5,2.5999436378856178,0.003,-5e-05
2093.0,2.5999252740104795,0.0,-5e-05
2093.5,2.59991373865458,0.003,-5e-05
2094.0,2.5998751510822458,0.0,5e-05
2094.5,2.5998675798815087,0.0006867322593256833,5e-05
2095.0,2.599922241513041,0.003,-5e-05
2095.5,2.5998737634474764,0.0,5e-05
2096.0,2.5998597022103302,0.0,5e-05
2096.5,2.5999526776592625,0.003,-5e-05
2097.0,2.599941515884716,0.0,-5e-05
2097.5,2.599935291162353,0.003,-5e-05
2098.0,2.5998935351624084,0.0,5e-05
2098.5,2.5998792108093665,0.0027628364841859477,5e-05
2099.0,2.5998388414604707,0.0,5e-05
2099.5,2.599845172447681,0.0006740057755869491,5e-05
2100.0,2.59989660680504,0.003,5e-05
2100.5,2.599861617090432,0.0,5e-05
2101.0,2.5999486987484532,0.003,-5e-05
2101.5,2.59999527823411,0.0,-5e-05
2102.0,2.600077363133127,0.003,-5e-05
2102.5,2.6001219089406638,0.0,-5e-05
2103.0,2.6001915624125016,0.003,-5e-05
2103.5,2.60023616386404,0.0,-5e-05
2104.0,2.6003038571173036,0.003,-5e-05
2104.5,2.6003360066524803,0.0,-5e-05
2105.0,2.6004049489143446,0.003,-5e-05
2105.5,2.600449219333356,0.0,-5e-05
2106.0,2.6005107532394858,0.003,-5e-05
2106.5,2.600532631279406,0.0,-5e-05
2107.0,2.6005953181783563,0.003,-5e-05
2107.5,2.600629358649891,0.0,-5e-05
2108.0,2.6006828462530005,0.003,-5e-05
2108.5,2.600711620371989,0.003,-5e-05
2109.0,2.6006477602902796,0.0,-5e-05
2109.5,2.600672723055504,0.003,-5e-05
2110.0,2.6006875394049147,0.0,-5e-05
2110.5,2.6007285597620746,0.003,-5e-05
2111.0,2.600752720335725,0.003,-5e-05
2111.5,2.600681629143941,0.0,-5e-05
2112.0,2.60070557637496,0.003,-5e-05
2112.5,2.6007173071243224,0.003,-5e-05
2113.0,2.6006425978164973,0.0,-5e-05
2113.5,2.600647372068157,0.003,-5e-05
2114.0,2.6006487048983287,0.0,-5e-05
2114.5,2.600693721390356,0.003,-5e-05
2115.0,2.600702370480214,0.003,-5e-05
2115.5,2.600610728418909,0.0,-5e-05
2116.0,2.6006236544134658,0.003,-5e-05
2116.5,2.6006152894807935,0.0,-5e-05
2117.0,2.600643048015688,0.003,-5e-05
2117.5,2.60063303656806,0.0,-5e-05
2118.0,2.600656805528369,0.003,-5e-05
2118.5,2.6006542511620423,0.0,-5e-05
2119.0,2.6006800168279605,0.003,-5e-05
2119.5,2.600675190645717,0.0012986608369188626,-5e-05
2120.0,2.6006447920956446,0.003,-5e-05
2120.5,2.6005799764314115,0.0,-5e-05
2121.0,2.6005840406064453,0.003,-5e-05
2121.5,2.600564017083355,0.0,-5e-05
2122.0,2.600568711891266,0.003,-5e-05
2122.5,2.6005623899196775,0.0,-5e-05
2123.0,2.600582773812887,0.003,-5e-05
2123.5,2.600559126483962,0.0,-5e-05
2124.0,2.60057086283113,0.003,-5e-05
2124.5,2.60054296041336,0.0,-5e-05
2125.0,2.6005500131307353,0.003,-5e-05
2125.5,2.6005381068035116,0.0,-5e-05
2126.0,2.6005428756147704,0.003,-5e-05
2126.5,2.6005062077177534,0.0,-5e-05
2127.0,2.6005074889257416,0.003,-5e-05
2127.5,2.6004770202015157,0.0,-5e-05
2128.0,2.6004842879034817,0.003,-5e-05
2128.5,2.6004518644610695,0.0,-5e-05
2129.0,2.600452245538234,0.003,-5e-05
2129.5,2.600411779235581,0.0,-5e-05
2130.0,2.6004079257109587,0.003,-5e-05
2130.5,2.6003704459452996,0.0,-5e-05
2131.0,2.6003711875872266,0.003,-5e-05
2131.5,2.6003429089102434,0.0,-5e-05
2132.0,2.6003374797158716,0.003,-5e-05
2132.5,2.600288601958542,0.0,-5e-05
2133.0,2.6002651443611517,0.003,-5e-05
2133.5,2.600219409994813,0.0,-5e-05
2134.0,2.600195593651162,0.003,-5e-05
2134.5,2.600149373566733,0.0,-5e-05
2135.0,2.6001396469109004,0.003,-5e-05
2135.5,2.6000857141920886,0.0,-5e-05
2136.0,2.6000715809292902,0.003,-5e-05
2136.5,2.6000172572892186,0.0,5e-05
2137.0,2.5999906194235547,0.003,5e-05
2137.5,2.5999307643411704,0.0,5e-05
2138.0,2.5999000817075464,0.003,5e-05
2138.5,2.599855238911965,0.0,5e-05
2139.0,2.599822663214415,0.0,5e-05
2139.5,2.5998887834963083,0.003,5e-05
2140.0,2.5998600147339253,0.0,5e-05
2140.5,2.5998439474482247,0.0003124391115981609,5e-05
2141.0,2.5999018666351343,0.003,5e-05
2141.5,2.599873381403883,0.0,5e-05
2142.0,2.5998597477904237,0.0008105533357834918,5e-05
2142.5,2.5998966195507833,0.0,5e-05
2143.0,2.5999669157234298,0.003,5e-05
2143.5,2.599931823896503,0.0,5e-05
2144.0,2.5999190292153775,0.003,5e-05
2144.5,2.5998772931860112,0.0,5e-05
2145.0,2.5998539575695085,0.0,5e-05
2145.5,2.5999281623985064,0.003,5e-05
2146.0,2.5999140248691823,0.0,5e-05
2146.5,2.599900609358049,0.003,5e-05
2147.0,2.5998655170079563,0.0,5e-05
2147.5,2.5998438523783656,0.0,5e-05
2148.0,2.5999212295379395,0.003,5e-05
2148.5,2.5998939474910308,0.0,5e-05
2149.0,2.599890794438791,0.003,5e-05
2149.5,2.5998451519237875,0.0,5e-05
2150.0,2.5998332691091353,0.0,5e-05
2150.5,2.5999157528701344,0.003,5e-05
2151.0,2.5999077904174674,0.0,5e-05
2151.5,2.5999061315550085,0.003,5e-05
2152.0,2.599853150920762,0.0,5e-05
2152.5,2.5998455678488988,0.0,5e-05
2153.0,2.5999340214851943,0.003,5e-05
2153.5,2.5999159289826284,0.0,5e-05
2154.0,2.5999131933082813,0.003,5e-05
2154.5,2.599864720898551,0.0,5e-05
2155.0,2.599852692701168,0.0,5e-05
2155.5,2.5999351480333064,0.003,5e-05
2156.0,2.5999175410169846,0.0,5e-05
2156.5,2.5999156988308476,0.003,5e-05
2157.0,2.5998748394777613,0.0,5e-05
2157.5,2.5998757764858125,0.0,5e-05
2158.0,2.599962017624944,0.003,5e-05
2158.5,2.5999498431499357,0.0,5e-05
2159.0,2.5999580249958294,0.003,5e-05
2159.5,2.5999331304691555,0.0,5e-05
2160.0,2.5999192946850633,0.002337992614749639,5e-05
2160.5,2.5999150135447633,0.0,5e-05
2161.0,2.59993986021488,0.003,5e-05
2161.5,2.59990694238577,0.0,5e-05
2162.0,2.599905096973377,1.906124469696355e-06,5e-05
2162.5,2.6000033688523994,0.003,-5e-05
2163.0,2.5999935632419837,0.0,-5e-05
2163.5,2.6000023143003537,0.003,-5e-05
2164.0,2.5999716131212933,0.0,5e-05
2164.5,2.599965697503723,0.003,5e-05
2165.0,2.5999262979308306,0.0,5e-05
2165.5,2.599913315281927,0.0001543951427557136,5e-05
2166.0,2.5999949719185333,0.003,-5e-05
2166.5,2.5999817251248074,0.0,-7.621588497597198e-06
2167.0,2.5999848351895416,0.003,-5e-05
2167.5,2.5999399840889197,0.0,5e-05
2168.0,2.599933527892123,0.003,5e-05
2168.5,2.599903630147029,0.0,5e-05
2169.0,2.5998908252661352,0.0,5e-05
2169.5,2.5999769137342206,0.003,-5e-05
2170.0,2.599967755310894,0.0,5e-05
2170.5,2.599968110419803,0.003,-2.5977990524728156e-05
2171.0,2.5999334572203012,0.0,5e-05
2171.5,2.599918813934648,0.0006999592034485516,5e-05
2172.0,2.5999763727522005,0.003,-5e-05
2172.5,2.599935696927064,0.0,5e-05
2173.0,2.5999408758438483,0.003,5e-05
2173.5,2.5998985562230654,0.0,5e-05
2174.0,2.5998940719025456,0.0,5e-05
2174.5,2.5999946863047594,0.003,-5e-05
2175.0,2.599986963704186,0.0,-5e-05
2175.5,2.599987671448007,0.003,-5e-05
2176.0,2.5999451614425904,0.0,5e-05
2176.5,2.599941352284201,0.003,5e-05
2177.0,2.5998992723746337,0.0,5e-05
2177.5,2.5998876881238626,0.0,5e-05
2178.0,2.599972900957414,0.003,-5e-05
2178.5,2.5999633756503733,0.0,5e-05
2179.0,2.599973360896933,0.003,-5e-05
2179.5,2.599939184584023,0.0,5e-05
2180.0,2.5999222306150056,0.0004520479452248974,5e-05
2180.5,2.6000045871709654,0.003,-5e-05
2181.0,2.599977969174854,0.0,-5e-05
2181.5,2.599981924298726,0.003,-5e-05
2182.0,2.599947561891366,0.0,5e-05
2182.5,2.599942501116529,0.003,5e-05
2183.0,2.599904021202645,0.0,5e-05
2183.5,2.5998882434353003,0.0,5e-05
2184.0,2.599965242528344,0.003,-5e-05
2184.5,2.5999624822911525,0.0,5e-05
2185.0,2.5999627764311986,0.003,-5e-05
2185.5,2.5999244011077014,0.0,5e-05
2186.0,2.5999114373397227,0.0,5e-05
2186.5,2.600005989883917,0.003,-5e-05
2187.0,2.599987732540118,0.0,-5e-05
2187.5,2.5999856191160546,0.003,-5e-05
2188.0,2.599956058410486,0.0,5e-05
2188.5,2.599948422917013,0.003,5e-05
2189.0,2.599907887944789,0.0,5e-05
2189.5,2.5998991761356027,0.0,5e-05
2190.0,2.5999842499004853,0.003,-5e-05
2190.5,2.5999675174385573,0.0,5e-05
2191.0,2.5999678234387886,0.003,-5e-05
2191.5,2.5999286795591394,0.0,5e-05
2192.0,2.5999205790069135,0.0,5e-05
2192.5,2.6000097630681815,0.003,-5e-05
2193.0,2.5999999057448817,0.0,-5e-05
2193.5,2.6000057072939264,0.003,-5e-05
2194.0,2.5999741933422142,0.0,-4.3283896343282446e-05
2194.5,2.599960036338017,0.003,5e-05
2195.0,2.599918761503193,0.0,5e-05
2195.5,2.599905288793898,0.0,5e-05
2196.0,2.5999870770693176,0.003,-5e-05
2196.5,2.5999714859728678,0.0,-2.6794212324432465e-05
