Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
11.9,23.236897,8.014092,22.037933,24.45441,8.686376,24.070837
12.0,23.240026,8.014204,22.060455,24.454407,8.684939,24.066093
12.100000000000001,23.243174,8.014316,22.082794,24.454407,8.683521,24.061419
12.200000000000001,23.246336,8.014427,22.104952,24.454403,8.682117,24.056808
12.3,23.249514,8.014539,22.126926,24.454397,8.680731,24.052246
12.4,23.252707,8.014649,22.148722,24.454388,8.679355,24.04774
12.5,23.255915,8.01476,22.170338,24.454376,8.677994,24.043283
12.600000000000001,23.259138,8.014871,22.191774,24.454361,8.676646,24.038883
12.700000000000001,23.262377,8.014981,22.213034,24.454342,8.675311,24.03453
12.8,23.26563,8.015092,22.234116,24.454327,8.6739855,24.030214
12.9,23.2689,8.0152025,22.25502,24.454308,8.672674,24.02595
13.0,23.272184,8.015313,22.275751,24.454279,8.6713705,24.021719
13.100000000000001,23.275482,8.015423,22.296309,24.45425,8.670077,24.017532
13.200000000000001,23.278795,8.0155325,22.316692,24.454227,8.668794,24.013378
13.3,23.282124,8.015642,22.336903,24.4542,8.667519,24.009258
13.4,23.285465,8.015752,22.356941,24.454166,8.666252,24.005177
13.5,23.288822,8.0158615,22.37681,24.45413,8.664995,24.001122
13.600000000000001,23.292192,8.015971,22.396507,24.454094,8.663745,23.9971
13.700000000000001,23.295578,8.016081,22.416037,24.454056,8.662499,23.993107
13.8,23.298977,8.016191,22.435396,24.454018,8.661259,23.989132
13.9,23.30239,8.016299,22.45459,24.453972,8.660028,23.985191
14.0,23.305815,8.016408,22.473616,24.45393,8.6588,23.981277
14.100000000000001,23.309256,8.016517,22.492476,24.453884,8.657579,23.977385
14.200000000000001,23.31271,8.016625,22.51117,24.453838,8.6563635,23.973507
14.3,23.316177,8.016734,22.5297,24.453789,8.655153,23.96966
14.4,23.319658,8.016843,22.548065,24.45374,8.653945,23.965828
14.5,23.323153,8.016952,22.566267,24.453682,8.652744,23.962013
14.600000000000001,23.32666,8.01706,22.584307,24.453636,8.651543,23.958223
14.700000000000001,23.33018,8.017168,22.602184,24.453575,8.650349,23.954441
14.8,23.333712,8.017276,22.6199,24.45352,8.649155,23.95068
14.9,23.337257,8.017384,22.637455,24.453457,8.647965,23.946941
15.0,23.340815,8.017491,22.654852,24.45339,8.64678,23.94321
15.100000000000001,23.344385,8.017599,22.672089,24.453327,8.645597,23.939491
15.200000000000001,23.347967,8.017707,22.689167,24.453262,8.644417,23.935791
15.3,23.351562,8.017815,22.706087,24.453194,8.643235,23.932106
15.4,23.35517,8.017921,22.72285,24.453125,8.642059,23.928425
15.5,23.358788,8.018028,22.739458,24.45306,8.640885,23.924765
15.600000000000001,23.36242,8.018135,22.755909,24.45298,8.639714,23.921108
15.700000000000001,23.366062,8.018242,22.772205,24.452904,8.638544,23.917461
15.8,23.369717,8.018349,22.788345,24.452831,8.637373,23.913841
15.9,23.373383,8.0184555,22.804333,24.452751,8.636206,23.910221
16.0,23.37706,8.018562,22.820166,24.452671,8.635043,23.90662
16.1,23.380749,8.018669,22.835846,24.452587,8.633879,23.903023
16.2,23.384449,8.018775,22.851374,24.452507,8.632716,23.899433
16.3,23.38816,8.018881,22.866749,24.45242,8.631555,23.895851
16.400000000000002,23.391882,8.018987,22.881973,24.452326,8.630396,23.892292
16.5,23.395615,8.019093,22.897047,24.45224,8.629236,23.88873
16.6,23.399359,8.019198,22.91197,24.452152,8.628078,23.885178
16.7,23.403112,8.019304,22.926743,24.452055,8.626922,23.881645
16.8,23.406878,8.01941,22.941366,24.451962,8.625769,23.878117
16.900000000000002,23.410652,8.019515,22.955841,24.451868,8.624613,23.87459
17.0,23.414436,8.01962,22.97017,24.451769,8.623463,23.87109
17.1,23.418232,8.019725,22.984348,24.451668,8.622313,23.86759
17.2,23.422037,8.01983,22.99838,24.451565,8.621162,23.864096
17.3,23.425852,8.019935,23.012266,24.451466,8.620012,23.860615
17.400000000000002,23.429676,8.02004,23.026005,24.451355,8.618865,23.857138
17.5,23.43351,8.020144,23.039598,24.451252,8.617722,23.85368
17.6,23.437353,8.020249,23.053045,24.451145,8.616578,23.850231
17.7,23.441206,8.020353,23.066347,24.451035,8.615437,23.846794
17.8,23.445068,8.020457,23.079506,24.450926,8.614294,23.843353
17.900000000000002,23.448938,8.020561,23.09252,24.450811,8.613155,23.83994
18.0,23.452818,8.020665,23.10539,24.450691,8.612015,23.836521
18.1,23.456707,8.020769,23.118116,24.450575,8.61088,23.833122
18.2,23.460604,8.020873,23.130701,24.450455,8.609747,23.829737
18.3,23.46451,8.020977,23.143143,24.450333,8.608614,23.826359
18.400000000000002,23.468424,8.021081,23.155441,24.450212,8.607483,23.82299
18.5,23.472345,8.021184,23.167599,24.450092,8.606354,23.819633
18.6,23.476276,8.021287,23.179613,24.449968,8.6052265,23.816284
18.7,23.480215,8.02139,23.191488,24.449842,8.604102,23.81295
18.8,23.484161,8.021493,23.203222,24.449713,8.60298,23.80963
18.900000000000002,23.488115,8.021596,23.214815,24.449589,8.60186,23.806316
19.0,23.492077,8.021699,23.226269,24.449455,8.600742,23.80302
19.1,23.496046,8.021802,23.237581,24.449324,8.599627,23.799738
19.200000000000003,23.500023,8.021904,23.248756,24.449192,8.598511,23.796463
19.3,23.504007,8.022006,23.259792,24.449057,8.597403,23.793198
19.400000000000002,23.507998,8.022108,23.270689,24.44892,8.5962925,23.789951
19.5,23.511995,8.02221,23.281446,24.448784,8.595188,23.78672
19.6,23.515999,8.022312,23.292067,24.448643,8.594086,23.783495
19.700000000000003,23.52001,8.022414,23.302547,24.448505,8.592985,23.780285
19.8,23.524027,8.022516,23.312891,24.448364,8.591892,23.777096
19.900000000000002,23.528051,8.022618,23.323097,24.448223,8.590799,23.773918
20.0,23.532082,8.022719,23.333166,24.448082,8.589708,23.770748
20.1,23.536118,8.02282,23.3431,24.447937,8.58862,23.767605
20.200000000000003,23.54016,8.022922,23.352896,24.447792,8.587536,23.764458
20.3,23.544209,8.023023,23.362556,24.447636,8.586453,23.761337
20.400000000000002,23.548264,8.023124,23.37208,24.447493,8.585381,23.758236
20.5,23.552324,8.023225,23.381468,24.447342,8.584306,23.755144
20.6,23.556389,8.023326,23.39072,24.447191,8.583238,23.752064
20.700000000000003,23.56046,8.023427,23.399837,24.447039,8.582173,23.749002
20.8,23.564535,8.023527,23.40882,24.446894,8.581111,23.74596
20.900000000000002,23.568617,8.023627,23.417665,24.44674,8.580051,23.742924
21.0,23.572702,8.023727,23.426378,24.446587,8.578996,23.739914
21.1,23.576794,8.023828,23.434956,24.446426,8.5779505,23.736916
21.200000000000003,23.580889,8.023928,23.443398,24.446264,8.576902,23.733944
21.3,23.58499,8.024028,23.451706,24.446115,8.575859,23.730972
21.400000000000002,23.589094,8.024128,23.45988,24.445957,8.574823,23.728024
21.5,23.593203,8.024228,23.46792,24.4458,8.5737915,23.725094
21.6,23.597315,8.024328,23.475826,24.445644,8.572762,23.722178
21.700000000000003,23.60143,8.024427,23.483599,24.445484,8.571739,23.71928
21.8,23.60555,8.024527,23.491238,24.445328,8.570717,23.716394
21.900000000000002,23.609674,8.024626,23.498743,24.44516,8.569702,23.713526
22.0,23.613802,8.024725,23.506115,24.444996,8.568693,23.710682
22.1,23.617933,8.024824,23.513355,24.44484,8.567687,23.707855
22.200000000000003,23.622068,8.024923,23.520462,24.444672,8.566686,23.705048
22.3,23.626207,8.0250225,23.527435,24.444515,8.565687,23.702251
22.400000000000002,23.630348,8.025122,23.534275,24.444351,8.564693,23.699472
22.5,23.634493,8.02522,23.540983,24.444187,8.56371,23.696709
22.6,23.63864,8.025318,23.547558,24.44402,8.562726,23.693966
22.700000000000003,23.642788,8.025416,23.554,24.44386,8.561747,23.691236
22.8,23.64694,8.025515,23.56031,24.443695,8.560778,23.688536
22.900000000000002,23.651094,8.025613,23.566488,24.44353,8.559809,23.68584
23.0,23.65525,8.025711,23.572533,24.443363,8.5588455,23.683167
23.1,23.659409,8.025809,23.578445,24.4432,8.55789,23.680508
23.200000000000003,23.663568,8.0259075,23.584227,24.443031,8.556935,23.677864
23.3,23.66773,8.026006,23.589874,24.442863,8.555989,23.675259
23.400000000000002,23.671894,8.026103,23.59539,24.442696,8.555046,23.672642
23.5,23.67606,8.0262,23.600773,24.442532,8.55411,23.670057
23.6,23.680227,8.026298,23.606024,24.442366,8.553175,23.667484
23.700000000000003,23.684395,8.026395,23.611143,24.442196,8.55225,23.664936
23.8,23.688564,8.026492,23.61613,24.442028,8.551325,23.662403
23.900000000000002,23.692736,8.026589,23.620985,24.441866,8.550406,23.659878
24.0,23.696907,8.026687,23.625708,24.441692,8.549497,23.657381
24.1,23.701078,8.026784,23.630299,24.441525,8.54859,23.654896
24.200000000000003,23.705252,8.026881,23.634758,24.441364,8.547686,23.652424
24.3,23.709425,8.026978,23.639084,24.441189,8.546787,23.649975
24.400000000000002,23.713598,8.027074,23.643278,24.441023,8.545895,23.647537
24.5,23.717772,8.02717,23.64734,24.440855,8.54501,23.645126
24.6,23.721945,8.0272665,23.65127,24.440685,8.544126,23.642717
24.700000000000003,23.726118,8.027363,23.655067,24.440523,8.543251,23.640339
24.8,23.730291,8.027459,23.658731,24.440353,8.542379,23.637968
24.900000000000002,23.734465,8.027555,23.662264,24.440182,8.541511,23.635618
25.0,23.738638,8.027652,23.665663,24.440014,8.540646,23.633278
25.1,23.74281,8.027748,23.66893,24.439844,8.539789,23.63095
25.200000000000003,23.74698,8.027844,23.672064,24.439678,8.538935,23.628653
25.3,23.751152,8.02794,23.675066,24.439512,8.538088,23.626362
25.400000000000002,23.755322,8.028035,23.677935,24.439342,8.537242,23.624086
25.5,23.75949,8.028131,23.680672,24.439175,8.536404,23.62183
25.6,23.763657,8.028226,23.683275,24.439007,8.53557,23.619587
25.700000000000003,23.767822,8.028321,23.685745,24.438843,8.53474,23.61736
25.8,23.771986,8.028417,23.688082,24.438675,8.533918,23.615145
25.900000000000002,23.776148,8.028512,23.690285,24.438509,8.533095,23.612946
26.0,23.780308,8.028607,23.692354,24.438341,8.532282,23.610765
26.1,23.784466,8.028703,23.69429,24.438171,8.531469,23.608595
26.200000000000003,23.788622,8.028798,23.69609,24.438007,8.530663,23.606441
26.3,23.792776,8.0288925,23.697758,24.437843,8.529861,23.604298
26.400000000000002,23.796928,8.028987,23.699291,24.437675,8.529061,23.602169
26.5,23.801077,8.029081,23.700691,24.437504,8.528267,23.600054
26.6,23.805223,8.029176,23.701956,24.437338,8.527479,23.597954
26.700000000000003,23.809368,8.02927,23.703087,24.437174,8.526692,23.595865
26.8,23.813509,8.029365,23.704082,24.437012,8.525909,23.593796
26.900000000000002,23.817646,8.029459,23.704943,24.436844,8.525133,23.591732
27.0,23.821781,8.029553,23.70567,24.436684,8.524362,23.589687
27.1,23.825912,8.029648,23.706259,24.436512,8.523592,23.587643
27.200000000000003,23.83004,8.029742,23.706713,24.436348,8.522826,23.585625
27.3,23.834164,8.029837,23.707031,24.436176,8.522068,23.583622
27.400000000000002,23.838284,8.02993,23.707214,24.436012,8.521309,23.581627
27.5,23.8424,8.030024,23.70726,24.435848,8.5205555,23.579636
27.6,23.846512,8.030117,23.70717,24.435678,8.519804,23.577667
27.700000000000003,23.85062,8.0302105,23.706944,24.43552,8.519063,23.5757
27.8,23.854725,8.030304,23.706581,24.435356,8.518322,23.573753
27.900000000000002,23.858826,8.030397,23.706081,24.435184,8.517583,23.571812
28.0,23.86292,8.030491,23.705442,24.435024,8.516848,23.569887
28.1,23.867012,8.030584,23.704666,24.43486,8.516117,23.567966
28.200000000000003,23.871098,8.030678,23.703753,24.434696,8.51539,23.56606
28.3,23.87518,8.030771,23.702702,24.434538,8.514666,23.564167
28.400000000000002,23.879255,8.030865,23.701511,24.434368,8.5139475,23.56229
28.5,23.883327,8.030957,23.700182,24.434208,8.513227,23.560417
28.6,23.887394,8.03105,23.698715,24.434044,8.512514,23.558548
28.700000000000003,23.891455,8.031142,23.697107,24.433884,8.511805,23.556702
28.8,23.89551,8.031235,23.69536,24.433714,8.511097,23.55486
28.900000000000002,23.899559,8.031327,23.693474,24.433552,8.510394,23.553032
29.0,23.903603,8.03142,23.691448,24.433392,8.509693,23.551207
29.1,23.90764,8.031512,23.689281,24.433224,8.508997,23.549398
29.200000000000003,23.911673,8.031605,23.686974,24.433067,8.508303,23.547592
29.3,23.915699,8.031697,23.684525,24.432898,8.50761,23.5458
29.400000000000002,23.919718,8.03179,23.681932,24.43274,8.506922,23.544014
29.5,23.92373,8.031882,23.6792,24.432575,8.506236,23.542244
29.6,23.927738,8.031975,23.676325,24.432415,8.505553,23.54047
29.700000000000003,23.931738,8.032067,23.673307,24.432255,8.504875,23.538725
29.8,23.93573,8.032159,23.670147,24.432093,8.504198,23.536972
29.900000000000002,23.939716,8.03225,23.666842,24.43193,8.503525,23.53524
30.0,23.943695,8.032342,23.663393,24.43177,8.502855,23.533512
30.1,23.947666,8.0324335,23.659801,24.43161,8.502186,23.531792
30.200000000000003,23.951632,8.032525,23.656065,24.431442,8.50152,23.530079
30.3,23.95559,8.032617,23.652184,24.431286,8.50086,23.528376
30.400000000000002,23.95954,8.032708,23.648157,24.431126,8.500196,23.52668
30.5,23.963482,8.0328,23.643986,24.430962,8.499541,23.524992
